"Root","X","Barrier","Kr","Kx","perimeter"
"root21",0,"b0",4.91711784236391e-05,0.00714090492565124,0.127845300948748
"root21",0,"b1",6.61368564870517e-05,0.00714090492565124,0.127845300948748
"root21",0,"b2",3.32796660186019e-05,0.00714090492565124,0.127845300948748
"root21",0,"b3",3.32796660186019e-05,0.00714090492565124,0.127845300948748
"root21",0,"b4",3.19676496141596e-05,0.00714090492565124,0.127845300948748
"root21",0,"b5",6.1147771326131e-05,0.00714090492565124,0.127845300948748
"root21",0,"b6",5.1031364938146e-05,0.00714090492565124,0.127845300948748
"root21",0,"b7",9.30388624718863e-05,0.00714090492565124,0.127845300948748
"root21",0,"b8",2.89660781776757e-05,0.00714090492565124,0.127845300948748
"root21",0,"b9",5.36200226296467e-05,5.36200226296467e-05,0.127845300948748
