"Root","X","Barrier","Kr","Kx","perimeter"
"root10",0,"b0",4.32847690016415e-05,0.0141347576670105,0.117422265955701
"root10",0,"b1",7.67677004248692e-05,0.0141347576670105,0.117422265955701
"root10",0,"b2",3.79871448484174e-05,0.0141347576670105,0.117422265955701
"root10",0,"b3",3.79871448484174e-05,0.0141347576670105,0.117422265955701
"root10",0,"b4",3.61991962604336e-05,0.0141347576670105,0.117422265955701
"root10",0,"b5",6.97927899358197e-05,0.0141347576670105,0.117422265955701
"root10",0,"b6",5.68361181670281e-05,0.0141347576670105,0.117422265955701
"root10",0,"b7",0.000106742646760039,0.0141347576670105,0.117422265955701
"root10",0,"b8",3.23737388590961e-05,0.0141347576670105,0.117422265955701
"root10",0,"b9",6.00775124739068e-05,6.00775124739068e-05,0.117422265955701
