"Root","X","Barrier","Kr","Kx","perimeter"
"root12",15,"b0",0.00013822997390712,0.266424378263102,0.13882023060468
"root12",15,"b1",8.60150022444018e-05,0.266424378263102,0.13882023060468
"root12",15,"b2",4.47386769413986e-05,0.266424378263102,0.13882023060468
"root12",15,"b3",4.47386769413986e-05,0.266424378263102,0.13882023060468
"root12",15,"b4",4.22978213537566e-05,0.266424378263102,0.13882023060468
"root12",15,"b5",7.74170622051463e-05,0.266424378263102,0.13882023060468
"root12",15,"b6",6.20049806729206e-05,0.266424378263102,0.13882023060468
"root12",15,"b7",0.000108897607502584,0.266424378263102,0.13882023060468
"root12",15,"b8",3.72424616072451e-05,0.266424378263102,0.13882023060468
"root12",15,"b9",6.56108186142549e-05,6.56108186142549e-05,0.13882023060468
