"Root","X","Barrier","Kr","Kx","perimeter"
"root12",29,"b0",0.000167926538595121,4.14810855988862,0.226783398742285
"root12",29,"b1",7.12041186442222e-05,4.14810855988862,0.226783398742285
"root12",29,"b2",4.90150535061166e-05,4.14810855988862,0.226783398742285
"root12",29,"b3",4.90150535061166e-05,4.14810855988862,0.226783398742285
"root12",29,"b4",4.66778265311042e-05,4.14810855988862,0.226783398742285
"root12",29,"b5",6.64098417593522e-05,4.14810855988862,0.226783398742285
"root12",29,"b6",5.53263095721529e-05,4.14810855988862,0.226783398742285
"root12",29,"b7",7.67310336829353e-05,4.14810855988862,0.226783398742285
"root12",29,"b8",4.09009233276035e-05,4.14810855988862,0.226783398742285
"root12",29,"b9",5.79285421389924e-05,5.79285421389924e-05,0.226783398742285
