"Root","X","Barrier","Kr","Kx","perimeter"
"root3",2,"b0",6.64547001003925e-05,0.0213657922001303,0.095292525100452
"root3",2,"b1",8.23593516733183e-05,0.0213657922001303,0.095292525100452
"root3",2,"b2",3.79912501563772e-05,0.0213657922001303,0.095292525100452
"root3",2,"b3",3.79912501563772e-05,0.0213657922001303,0.095292525100452
"root3",2,"b4",3.60433540458247e-05,0.0213657922001303,0.095292525100452
"root3",2,"b5",7.37132583475951e-05,0.0213657922001303,0.095292525100452
"root3",2,"b6",5.90422386800005e-05,0.0213657922001303,0.095292525100452
"root3",2,"b7",0.000121658794166194,0.0213657922001303,0.095292525100452
"root3",2,"b8",3.21411259953058e-05,0.0213657922001303,0.095292525100452
"root3",2,"b9",6.27800737482221e-05,6.27800737482221e-05,0.095292525100452
