"Root","X","Barrier","Kr","Kx","perimeter"
"root7",23,"b0",0.000146083760197259,0.289053239786234,0.170307775594923
"root7",23,"b1",7.35510418728493e-05,0.289053239786234,0.170307775594923
"root7",23,"b2",4.39442805144955e-05,0.289053239786234,0.170307775594923
"root7",23,"b3",4.39442805144955e-05,0.289053239786234,0.170307775594923
"root7",23,"b4",4.24758235670209e-05,0.289053239786234,0.170307775594923
"root7",23,"b5",6.94967551364168e-05,0.289053239786234,0.170307775594923
"root7",23,"b6",5.75595866595013e-05,0.289053239786234,0.170307775594923
"root7",23,"b7",8.87023068422437e-05,0.289053239786234,0.170307775594923
"root7",23,"b8",3.77181861322696e-05,0.289053239786234,0.170307775594923
"root7",23,"b9",6.04178870613969e-05,6.04178870613969e-05,0.170307775594923
