"Root","X","Barrier","Kr","Kx","perimeter"
"root15",13,"b0",0.000124022101852899,0.318568884841973,0.157145701697232
"root15",13,"b1",7.40033379805327e-05,0.318568884841973,0.157145701697232
"root15",13,"b2",4.0707899943103e-05,0.318568884841973,0.157145701697232
"root15",13,"b3",4.0707899943103e-05,0.318568884841973,0.157145701697232
"root15",13,"b4",3.87995390658316e-05,0.318568884841973,0.157145701697232
"root15",13,"b5",6.79273169942066e-05,0.318568884841973,0.157145701697232
"root15",13,"b6",5.59007191777922e-05,0.318568884841973,0.157145701697232
"root15",13,"b7",9.14819485663727e-05,0.318568884841973,0.157145701697232
"root15",13,"b8",3.45544426654722e-05,0.318568884841973,0.157145701697232
"root15",13,"b9",5.89358978305422e-05,5.89358978305422e-05,0.157145701697232
