"Root","X","Barrier","Kr","Kx","perimeter"
"root12",20,"b0",0.000154994488549507,0.506420443591347,0.138397312346929
"root12",20,"b1",9.71135008325744e-05,0.506420443591347,0.138397312346929
"root12",20,"b2",4.97189826620351e-05,0.506420443591347,0.138397312346929
"root12",20,"b3",4.97189826620351e-05,0.506420443591347,0.138397312346929
"root12",20,"b4",4.7113538749418e-05,0.506420443591347,0.138397312346929
"root12",20,"b5",8.75749852422916e-05,0.506420443591347,0.138397312346929
"root12",20,"b6",6.86117976991055e-05,0.506420443591347,0.138397312346929
"root12",20,"b7",0.000122739157154776,0.506420443591347,0.138397312346929
"root12",20,"b8",4.10416808144992e-05,0.506420443591347,0.138397312346929
"root12",20,"b9",7.2875190519876e-05,7.2875190519876e-05,0.138397312346929
