"Root","X","Barrier","Kr","Kx","perimeter"
"root20",13,"b0",0.000121031354611454,0.121293575864745,0.144523023116165
"root20",13,"b1",7.39819185681394e-05,0.121293575864745,0.144523023116165
"root20",13,"b2",4.01750812816604e-05,0.121293575864745,0.144523023116165
"root20",13,"b3",4.01750812816604e-05,0.121293575864745,0.144523023116165
"root20",13,"b4",3.83693482183783e-05,0.121293575864745,0.144523023116165
"root20",13,"b5",6.80775605894024e-05,0.121293575864745,0.144523023116165
"root20",13,"b6",5.59980822570747e-05,0.121293575864745,0.144523023116165
"root20",13,"b7",9.03556870416222e-05,0.121293575864745,0.144523023116165
"root20",13,"b8",3.42123350982399e-05,0.121293575864745,0.144523023116165
"root20",13,"b9",5.89050067623951e-05,5.89050067623951e-05,0.144523023116165
