"Root","X","Barrier","Kr","Kx","perimeter"
"root19",9,"b0",0.00012506325521574,0.0523103772144701,0.134099329538421
"root19",9,"b1",7.03043236028104e-05,0.0523103772144701,0.134099329538421
"root19",9,"b2",3.70674107244648e-05,0.0523103772144701,0.134099329538421
"root19",9,"b3",3.70674107244648e-05,0.0523103772144701,0.134099329538421
"root19",9,"b4",3.56177810194788e-05,0.0523103772144701,0.134099329538421
"root19",9,"b5",6.52625402255468e-05,0.0523103772144701,0.134099329538421
"root19",9,"b6",5.41677872748236e-05,0.0523103772144701,0.134099329538421
"root19",9,"b7",9.46206099958235e-05,0.0523103772144701,0.134099329538421
"root19",9,"b8",3.20379627298129e-05,0.0523103772144701,0.134099329538421
"root19",9,"b9",5.6759035099609e-05,5.6759035099609e-05,0.134099329538421
