"Root","X","Barrier","Kr","Kx","perimeter"
"root9",2,"b0",5.7266575315821e-05,0.0260021147515118,0.10604739396543
"root9",2,"b1",8.62972163646245e-05,0.0260021147515118,0.10604739396543
"root9",2,"b2",4.15049476283009e-05,0.0260021147515118,0.10604739396543
"root9",2,"b3",4.15049476283009e-05,0.0260021147515118,0.10604739396543
"root9",2,"b4",3.90857646748255e-05,0.0260021147515118,0.10604739396543
"root9",2,"b5",7.64460710663817e-05,0.0260021147515118,0.10604739396543
"root9",2,"b6",6.08409659719156e-05,0.0260021147515118,0.10604739396543
"root9",2,"b7",0.000120405320545618,0.0260021147515118,0.10604739396543
"root9",2,"b8",3.45574824741514e-05,0.0260021147515118,0.10604739396543
"root9",2,"b9",6.46750765973362e-05,6.46750765973362e-05,0.10604739396543
