"Root","X","Barrier","Kr","Kx","perimeter"
"root17",15,"b0",0.000158632991625191,0.40232627384543,0.138543444844494
"root17",15,"b1",9.39053354504153e-05,0.40232627384543,0.138543444844494
"root17",15,"b2",4.88530461415258e-05,0.40232627384543,0.138543444844494
"root17",15,"b3",4.88530461415258e-05,0.40232627384543,0.138543444844494
"root17",15,"b4",4.60521053685714e-05,0.40232627384543,0.138543444844494
"root17",15,"b5",8.40496442117506e-05,0.40232627384543,0.138543444844494
"root17",15,"b6",6.61068235835301e-05,0.40232627384543,0.138543444844494
"root17",15,"b7",0.000117272698644904,0.40232627384543,0.138543444844494
"root17",15,"b8",4.00989023033823e-05,0.40232627384543,0.138543444844494
"root17",15,"b9",7.04291433487501e-05,7.04291433487501e-05,0.138543444844494
