"Root","X","Barrier","Kr","Kx","perimeter"
"root12",9,"b0",0.000343530624953508,0.00585089617315896,0.0922689535431548
"root12",9,"b1",0.000123937529084471,0.00585089617315896,0.0922689535431548
"root12",9,"b2",6.17726457850555e-05,0.00585089617315896,0.0922689535431548
"root12",9,"b3",6.17726457850555e-05,0.00585089617315896,0.0922689535431548
"root12",9,"b4",5.7366248596258e-05,0.00585089617315896,0.0922689535431548
"root12",9,"b5",0.000105206524359135,0.00585089617315896,0.0922689535431548
"root12",9,"b6",7.86798188622432e-05,0.00585089617315896,0.0922689535431548
"root12",9,"b7",0.000157390670941882,0.00585089617315896,0.0922689535431548
"root12",9,"b8",4.90517683676658e-05,0.00585089617315896,0.0922689535431548
"root12",9,"b9",8.4751640771547e-05,8.4751640771547e-05,0.0922689535431548
