"Root","X","Barrier","Kr","Kx","perimeter"
"root10",15,"b0",0.000162170300217635,0.322352204304245,0.141645131401601
"root10",15,"b1",9.29175938283056e-05,0.322352204304245,0.141645131401601
"root10",15,"b2",4.99371711439944e-05,0.322352204304245,0.141645131401601
"root10",15,"b3",4.99371711439944e-05,0.322352204304245,0.141645131401601
"root10",15,"b4",4.73442447620014e-05,0.322352204304245,0.141645131401601
"root10",15,"b5",8.42615833882503e-05,0.322352204304245,0.141645131401601
"root10",15,"b6",6.65211361299397e-05,0.322352204304245,0.141645131401601
"root10",15,"b7",0.000111238748400436,0.322352204304245,0.141645131401601
"root10",15,"b8",4.12008216532391e-05,0.322352204304245,0.141645131401601
"root10",15,"b9",7.06849458822393e-05,7.06849458822393e-05,0.141645131401601
