"Root","X","Barrier","Kr","Kx","perimeter"
"root12",26,"b0",0.000172110419981498,4.47914956671177,0.20673702755991
"root12",26,"b1",0.000112218373032548,4.47914956671177,0.20673702755991
"root12",26,"b2",6.07680930079732e-05,4.47914956671177,0.20673702755991
"root12",26,"b3",6.07680930079732e-05,4.47914956671177,0.20673702755991
"root12",26,"b4",5.71325518651133e-05,4.47914956671177,0.20673702755991
"root12",26,"b5",0.000100344701078551,4.47914956671177,0.20673702755991
"root12",26,"b6",7.66867455699911e-05,4.47914956671177,0.20673702755991
"root12",26,"b7",0.000128452836125042,4.47914956671177,0.20673702755991
"root12",26,"b8",4.86262020215986e-05,4.47914956671177,0.20673702755991
"root12",26,"b9",8.18298861942678e-05,8.18298861942678e-05,0.20673702755991
