"Root","X","Barrier","Kr","Kx","perimeter"
"root6",1,"b0",7.55001049160265e-05,0.0578313269957572,0.105280456807036
"root6",1,"b1",8.89944258675922e-05,0.0578313269957572,0.105280456807036
"root6",1,"b2",4.24374214009714e-05,0.0578313269957572,0.105280456807036
"root6",1,"b3",4.24374214009714e-05,0.0578313269957572,0.105280456807036
"root6",1,"b4",3.9861947056994e-05,0.0578313269957572,0.105280456807036
"root6",1,"b5",7.83709251443572e-05,0.0578313269957572,0.105280456807036
"root6",1,"b6",6.19508182626784e-05,0.0578313269957572,0.105280456807036
"root6",1,"b7",0.000124688070059359,0.0578313269957572,0.105280456807036
"root6",1,"b8",3.51270942822545e-05,0.0578313269957572,0.105280456807036
"root6",1,"b9",6.61874526807603e-05,6.61874526807603e-05,0.105280456807036
