"Root","X","Barrier","Kr","Kx","perimeter"
"root18",9,"b0",0.000112813955824505,0.0218259695476749,0.13448963959599
"root18",9,"b1",6.63795797813997e-05,0.0218259695476749,0.13448963959599
"root18",9,"b2",3.66359945913221e-05,0.0218259695476749,0.13448963959599
"root18",9,"b3",3.66359945913221e-05,0.0218259695476749,0.13448963959599
"root18",9,"b4",3.50005470768782e-05,0.0218259695476749,0.13448963959599
"root18",9,"b5",6.11950747219229e-05,0.0218259695476749,0.13448963959599
"root18",9,"b6",5.11501087950827e-05,0.0218259695476749,0.13448963959599
"root18",9,"b7",8.13874213212425e-05,0.0218259695476749,0.13448963959599
"root18",9,"b8",3.1467471787165e-05,0.0218259695476749,0.13448963959599
"root18",9,"b9",5.35541392186464e-05,5.35541392186464e-05,0.13448963959599
