"Root","X","Barrier","Kr","Kx","perimeter"
"root2",23,"b0",0.000164234386523105,0.235139554398194,0.145705874333825
"root2",23,"b1",7.86543799656349e-05,0.235139554398194,0.145705874333825
"root2",23,"b2",4.56628494981796e-05,0.235139554398194,0.145705874333825
"root2",23,"b3",4.56628494981796e-05,0.235139554398194,0.145705874333825
"root2",23,"b4",4.35633847547252e-05,0.235139554398194,0.145705874333825
"root2",23,"b5",7.25686726130319e-05,0.235139554398194,0.145705874333825
"root2",23,"b6",5.91153041647952e-05,0.235139554398194,0.145705874333825
"root2",23,"b7",9.53884759572781e-05,0.235139554398194,0.145705874333825
"root2",23,"b8",3.8354526229198e-05,0.235139554398194,0.145705874333825
"root2",23,"b9",6.23092346084599e-05,6.23092346084599e-05,0.145705874333825
