"Root","X","Barrier","Kr","Kx","perimeter"
"root2",3,"b0",5.84390976982697e-05,0.0463635088210552,0.100837134614206
"root2",3,"b1",9.1877051329171e-05,0.0463635088210552,0.100837134614206
"root2",3,"b2",4.21173407256154e-05,0.0463635088210552,0.100837134614206
"root2",3,"b3",4.21173407256154e-05,0.0463635088210552,0.100837134614206
"root2",3,"b4",3.94795258182732e-05,0.0463635088210552,0.100837134614206
"root2",3,"b5",8.01856424313603e-05,0.0463635088210552,0.100837134614206
"root2",3,"b6",6.30657270387517e-05,0.0463635088210552,0.100837134614206
"root2",3,"b7",0.000140394486181393,0.0463635088210552,0.100837134614206
"root2",3,"b8",3.48257223474647e-05,0.0463635088210552,0.100837134614206
"root2",3,"b9",6.73816286175191e-05,6.73816286175191e-05,0.100837134614206
