"Root","X","Barrier","Kr","Kx","perimeter"
"root2",10,"b0",0.000158396181215464,0.0433332674286976,0.126031379724283
"root2",10,"b1",8.30712554947043e-05,0.0433332674286976,0.126031379724283
"root2",10,"b2",4.53257947417182e-05,0.0433332674286976,0.126031379724283
"root2",10,"b3",4.53257947417182e-05,0.0433332674286976,0.126031379724283
"root2",10,"b4",4.23912368484645e-05,0.0433332674286976,0.126031379724283
"root2",10,"b5",7.36957705348285e-05,0.0433332674286976,0.126031379724283
"root2",10,"b6",5.92139801491795e-05,0.0433332674286976,0.126031379724283
"root2",10,"b7",9.81492605811074e-05,0.0433332674286976,0.126031379724283
"root2",10,"b8",3.71703878646645e-05,0.0433332674286976,0.126031379724283
"root2",10,"b9",6.29543336269285e-05,6.29543336269285e-05,0.126031379724283
