"Root","X","Barrier","Kr","Kx","perimeter"
"root16",16,"b0",0.000107741435002631,0.193132739564195,0.163381436858608
"root16",16,"b1",6.46285936927833e-05,0.193132739564195,0.163381436858608
"root16",16,"b2",3.64916654383312e-05,0.193132739564195,0.163381436858608
"root16",16,"b3",3.64916654383312e-05,0.193132739564195,0.163381436858608
"root16",16,"b4",3.50924323479221e-05,0.193132739564195,0.163381436858608
"root16",16,"b5",6.03610570883442e-05,0.193132739564195,0.163381436858608
"root16",16,"b6",5.08311919923763e-05,0.193132739564195,0.163381436858608
"root16",16,"b7",7.87131644600475e-05,0.193132739564195,0.163381436858608
"root16",16,"b8",3.16456090924187e-05,0.193132739564195,0.163381436858608
"root16",16,"b9",5.29718905779295e-05,5.29718905779295e-05,0.163381436858608
