"Root","X","Barrier","Kr","Kx","perimeter"
"root18",22,"b0",0.000163719511064281,0.271822444487386,0.144780626128487
"root18",22,"b1",8.95471834743409e-05,0.271822444487386,0.144780626128487
"root18",22,"b2",4.80029199485372e-05,0.271822444487386,0.144780626128487
"root18",22,"b3",4.80029199485372e-05,0.271822444487386,0.144780626128487
"root18",22,"b4",4.57955898478708e-05,0.271822444487386,0.144780626128487
"root18",22,"b5",8.21020532274636e-05,0.271822444487386,0.144780626128487
"root18",22,"b6",6.53183325421361e-05,0.271822444487386,0.144780626128487
"root18",22,"b7",0.000110374460508628,0.271822444487386,0.144780626128487
"root18",22,"b8",4.00795742075058e-05,0.271822444487386,0.144780626128487
"root18",22,"b9",6.91873131641169e-05,6.91873131641169e-05,0.144780626128487
