"Root","X","Barrier","Kr","Kx","perimeter"
"root16",12,"b0",0.000105839337129116,0.103836205025296,0.163947901900754
"root16",12,"b1",6.15366516665591e-05,0.103836205025296,0.163947901900754
"root16",12,"b2",3.56699089458772e-05,0.103836205025296,0.163947901900754
"root16",12,"b3",3.56699089458772e-05,0.103836205025296,0.163947901900754
"root16",12,"b4",3.44646910295849e-05,0.103836205025296,0.163947901900754
"root16",12,"b5",5.80326457848508e-05,0.103836205025296,0.163947901900754
"root16",12,"b6",4.93430283249668e-05,0.103836205025296,0.163947901900754
"root16",12,"b7",7.50528864755623e-05,0.103836205025296,0.163947901900754
"root16",12,"b8",3.12025859372152e-05,0.103836205025296,0.163947901900754
"root16",12,"b9",5.14527982692305e-05,5.14527982692305e-05,0.163947901900754
