"Root","X","Barrier","Kr","Kx","perimeter"
"root18",12,"b0",0.000124308324017958,0.18196997706451,0.149420548616548
"root18",12,"b1",7.4687716292924e-05,0.18196997706451,0.149420548616548
"root18",12,"b2",4.08251077315841e-05,0.18196997706451,0.149420548616548
"root18",12,"b3",4.08251077315841e-05,0.18196997706451,0.149420548616548
"root18",12,"b4",3.92054259445406e-05,0.18196997706451,0.149420548616548
"root18",12,"b5",6.94360973844926e-05,0.18196997706451,0.149420548616548
"root18",12,"b6",5.70702689785307e-05,0.18196997706451,0.149420548616548
"root18",12,"b7",9.4416499816404e-05,0.18196997706451,0.149420548616548
"root18",12,"b8",3.49335219384953e-05,0.18196997706451,0.149420548616548
"root18",12,"b9",6.00347549955247e-05,6.00347549955247e-05,0.149420548616548
