"Root","X","Barrier","Kr","Kx","perimeter"
"root9",13,"b0",0.000163825270930216,0.218915819862236,0.120419330565967
"root9",13,"b1",9.78521923430737e-05,0.218915819862236,0.120419330565967
"root9",13,"b2",4.92999242366936e-05,0.218915819862236,0.120419330565967
"root9",13,"b3",4.92999242366936e-05,0.218915819862236,0.120419330565967
"root9",13,"b4",4.65817190467045e-05,0.218915819862236,0.120419330565967
"root9",13,"b5",8.76039067390326e-05,0.218915819862236,0.120419330565967
"root9",13,"b6",6.83025592851259e-05,0.218915819862236,0.120419330565967
"root9",13,"b7",0.000126604131014794,0.218915819862236,0.120419330565967
"root9",13,"b8",4.0535073788997e-05,0.218915819862236,0.120419330565967
"root9",13,"b9",7.33443086390349e-05,7.33443086390349e-05,0.120419330565967
