"Root","X","Barrier","Kr","Kx","perimeter"
"root9",8,"b0",0.000120975862469334,0.0811039607146902,0.145475729004786
"root9",8,"b1",7.41341386287748e-05,0.0811039607146902,0.145475729004786
"root9",8,"b2",3.99143193061732e-05,0.0811039607146902,0.145475729004786
"root9",8,"b3",3.99143193061732e-05,0.0811039607146902,0.145475729004786
"root9",8,"b4",3.79686267587883e-05,0.0811039607146902,0.145475729004786
"root9",8,"b5",6.76880502810766e-05,0.0811039607146902,0.145475729004786
"root9",8,"b6",5.56602035353652e-05,0.0811039607146902,0.145475729004786
"root9",8,"b7",9.04289910551308e-05,0.0811039607146902,0.145475729004786
"root9",8,"b8",3.38653349398069e-05,0.0811039607146902,0.145475729004786
"root9",8,"b9",5.84756107885855e-05,5.84756107885855e-05,0.145475729004786
