"Root","X","Barrier","Kr","Kx","perimeter"
"root18",30,"b0",0.000167252104369646,5.1947491151186,0.275143180787343
"root18",30,"b1",5.88367716654874e-05,5.1947491151186,0.275143180787343
"root18",30,"b2",4.18185022456678e-05,5.1947491151186,0.275143180787343
"root18",30,"b3",4.18185022456678e-05,5.1947491151186,0.275143180787343
"root18",30,"b4",4.03009239570855e-05,5.1947491151186,0.275143180787343
"root18",30,"b5",5.58613521945183e-05,5.1947491151186,0.275143180787343
"root18",30,"b6",4.79302896184521e-05,5.1947491151186,0.275143180787343
"root18",30,"b7",6.28466002674134e-05,5.1947491151186,0.275143180787343
"root18",30,"b8",3.60145593950322e-05,5.1947491151186,0.275143180787343
"root18",30,"b9",4.96725166156178e-05,4.96725166156178e-05,0.275143180787343
