"Root","X","Barrier","Kr","Kx","perimeter"
"root15",10,"b0",0.000123344176014182,0.205388455860836,0.146657552400706
"root15",10,"b1",7.69027807337156e-05,0.205388455860836,0.146657552400706
"root15",10,"b2",4.18619492474379e-05,0.205388455860836,0.146657552400706
"root15",10,"b3",4.18619492474379e-05,0.205388455860836,0.146657552400706
"root15",10,"b4",3.98174563850419e-05,0.205388455860836,0.146657552400706
"root15",10,"b5",7.02680275410016e-05,0.205388455860836,0.146657552400706
"root15",10,"b6",5.74813088372794e-05,0.205388455860836,0.146657552400706
"root15",10,"b7",9.57440292598365e-05,0.205388455860836,0.146657552400706
"root15",10,"b8",3.53623957938529e-05,0.205388455860836,0.146657552400706
"root15",10,"b9",6.05641410185258e-05,6.05641410185258e-05,0.146657552400706
