"Root","X","Barrier","Kr","Kx","perimeter"
"root16",21,"b0",0.000105498170880783,0.308110483222799,0.198055709016216
"root16",21,"b1",5.92097484521172e-05,0.308110483222799,0.198055709016216
"root16",21,"b2",3.68640409879035e-05,0.308110483222799,0.198055709016216
"root16",21,"b3",3.68640409879035e-05,0.308110483222799,0.198055709016216
"root16",21,"b4",3.56193362332028e-05,0.308110483222799,0.198055709016216
"root16",21,"b5",5.60496225150805e-05,0.308110483222799,0.198055709016216
"root16",21,"b6",4.7909846659619e-05,0.308110483222799,0.198055709016216
"root16",21,"b7",6.67004478230351e-05,0.308110483222799,0.198055709016216
"root16",21,"b8",3.21571204525298e-05,0.308110483222799,0.198055709016216
"root16",21,"b9",4.97131408954722e-05,4.97131408954722e-05,0.198055709016216
