"Root","X","Barrier","Kr","Kx","perimeter"
"root2",21,"b0",0.000181640524902791,0.247265052026792,0.134924606848226
"root2",21,"b1",8.56066806817812e-05,0.247265052026792,0.134924606848226
"root2",21,"b2",4.7418176705142e-05,0.247265052026792,0.134924606848226
"root2",21,"b3",4.7418176705142e-05,0.247265052026792,0.134924606848226
"root2",21,"b4",4.45876537253564e-05,0.247265052026792,0.134924606848226
"root2",21,"b5",7.67352536276631e-05,0.247265052026792,0.134924606848226
"root2",21,"b6",6.12184652968625e-05,0.247265052026792,0.134924606848226
"root2",21,"b7",0.000103679528563442,0.247265052026792,0.134924606848226
"root2",21,"b8",3.88886143907881e-05,0.247265052026792,0.134924606848226
"root2",21,"b9",6.51248516903384e-05,6.51248516903384e-05,0.134924606848226
