"Root","X","Barrier","Kr","Kx","perimeter"
"root15",12,"b0",0.000160672583671049,0.0803103249238143,0.1173912193808
"root15",12,"b1",8.94713780830393e-05,0.0803103249238143,0.1173912193808
"root15",12,"b2",4.5638953714766e-05,0.0803103249238143,0.1173912193808
"root15",12,"b3",4.5638953714766e-05,0.0803103249238143,0.1173912193808
"root15",12,"b4",4.3390180149347e-05,0.0803103249238143,0.1173912193808
"root15",12,"b5",8.11424712651508e-05,0.0803103249238143,0.1173912193808
"root15",12,"b6",6.42581902534535e-05,0.0803103249238143,0.1173912193808
"root15",12,"b7",0.00011820742977886,0.0803103249238143,0.1173912193808
"root15",12,"b8",3.80743821018503e-05,0.0803103249238143,0.1173912193808
"root15",12,"b9",6.84027552520124e-05,6.84027552520124e-05,0.1173912193808
