"Root","X","Barrier","Kr","Kx","perimeter"
"root5",0,"b0",3.94480971138222e-05,0.0243653436043348,0.136770133970508
"root5",0,"b1",6.84861118380696e-05,0.0243653436043348,0.136770133970508
"root5",0,"b2",3.55103292522037e-05,0.0243653436043348,0.136770133970508
"root5",0,"b3",3.55103292522037e-05,0.0243653436043348,0.136770133970508
"root5",0,"b4",3.40414728004941e-05,0.0243653436043348,0.136770133970508
"root5",0,"b5",6.32219307710348e-05,0.0243653436043348,0.136770133970508
"root5",0,"b6",5.26211975207889e-05,0.0243653436043348,0.136770133970508
"root5",0,"b7",9.27646069001949e-05,0.0243653436043348,0.136770133970508
"root5",0,"b8",3.07110577596264e-05,0.0243653436043348,0.136770133970508
"root5",0,"b9",5.54227921665687e-05,5.54227921665687e-05,0.136770133970508
