"Root","X","Barrier","Kr","Kx","perimeter"
"root3",28,"b0",0.000131381857039327,2.34876209089931,0.213355993382319
"root3",28,"b1",7.13587715261326e-05,2.34876209089931,0.213355993382319
"root3",28,"b2",4.36316494650854e-05,2.34876209089931,0.213355993382319
"root3",28,"b3",4.36316494650854e-05,2.34876209089931,0.213355993382319
"root3",28,"b4",4.20162723116163e-05,2.34876209089931,0.213355993382319
"root3",28,"b5",6.71291850523198e-05,2.34876209089931,0.213355993382319
"root3",28,"b6",5.59173338062199e-05,2.34876209089931,0.213355993382319
"root3",28,"b7",8.41159015954691e-05,2.34876209089931,0.213355993382319
"root3",28,"b8",3.7337135569326e-05,2.34876209089931,0.213355993382319
"root3",28,"b9",5.84622189293893e-05,5.84622189293893e-05,0.213355993382319
