"Root","X","Barrier","Kr","Kx","perimeter"
"root3",0,"b0",5.89140989461309e-05,0.00659883262637774,0.103669489336545
"root3",0,"b1",8.65439349418345e-05,0.00659883262637774,0.103669489336545
"root3",0,"b2",4.05328199730839e-05,0.00659883262637774,0.103669489336545
"root3",0,"b3",4.05328199730839e-05,0.00659883262637774,0.103669489336545
"root3",0,"b4",3.8505070153766e-05,0.00659883262637774,0.103669489336545
"root3",0,"b5",7.77908078776169e-05,0.00659883262637774,0.103669489336545
"root3",0,"b6",6.16534552278869e-05,0.00659883262637774,0.103669489336545
"root3",0,"b7",0.00013193440190719,0.00659883262637774,0.103669489336545
"root3",0,"b8",3.4089308089618e-05,0.00659883262637774,0.103669489336545
"root3",0,"b9",6.59598201945102e-05,6.59598201945102e-05,0.103669489336545
