"Root","X","Barrier","Kr","Kx","perimeter"
"root13",18,"b0",0.000136092112320443,0.785980425866714,0.131240608029074
"root13",18,"b1",0.000101679949198522,0.785980425866714,0.131240608029074
"root13",18,"b2",5.06839199193045e-05,0.785980425866714,0.131240608029074
"root13",18,"b3",5.06839199193045e-05,0.785980425866714,0.131240608029074
"root13",18,"b4",4.76253821603174e-05,0.785980425866714,0.131240608029074
"root13",18,"b5",8.99836936236678e-05,0.785980425866714,0.131240608029074
"root13",18,"b6",6.98286056584254e-05,0.785980425866714,0.131240608029074
"root13",18,"b7",0.000124639485696453,0.785980425866714,0.131240608029074
"root13",18,"b8",4.13447222708827e-05,0.785980425866714,0.131240608029074
"root13",18,"b9",7.43942595956811e-05,7.43942595956811e-05,0.131240608029074
