"Root","X","Barrier","Kr","Kx","perimeter"
"root12",11,"b0",0.000130991939761594,0.192216424036728,0.145368113883399
"root12",11,"b1",7.77222881055223e-05,0.192216424036728,0.145368113883399
"root12",11,"b2",4.12821338126713e-05,0.192216424036728,0.145368113883399
"root12",11,"b3",4.12821338126713e-05,0.192216424036728,0.145368113883399
"root12",11,"b4",3.92780931736303e-05,0.192216424036728,0.145368113883399
"root12",11,"b5",7.0907005005542e-05,0.192216424036728,0.145368113883399
"root12",11,"b6",5.8011606539398e-05,0.192216424036728,0.145368113883399
"root12",11,"b7",9.90336935686749e-05,0.192216424036728,0.145368113883399
"root12",11,"b8",3.49731105110024e-05,0.192216424036728,0.145368113883399
"root12",11,"b9",6.09204731413744e-05,6.09204731413744e-05,0.145368113883399
