"Root","X","Barrier","Kr","Kx","perimeter"
"root13",27,"b0",0.000280389925150658,3.41328106905263,0.219949327286811
"root13",27,"b1",7.27666229687621e-05,3.41328106905263,0.219949327286811
"root13",27,"b2",5.8111851647909e-05,3.41328106905263,0.219949327286811
"root13",27,"b3",5.8111851647909e-05,3.41328106905263,0.219949327286811
"root13",27,"b4",5.40607518671066e-05,3.41328106905263,0.219949327286811
"root13",27,"b5",6.67042771108401e-05,3.41328106905263,0.219949327286811
"root13",27,"b6",5.51733021182855e-05,3.41328106905263,0.219949327286811
"root13",27,"b7",7.84758852131174e-05,3.41328106905263,0.219949327286811
"root13",27,"b8",4.61259946463622e-05,3.41328106905263,0.219949327286811
"root13",27,"b9",5.78657332840532e-05,5.78657332840532e-05,0.219949327286811
