"Root","X","Barrier","Kr","Kx","perimeter"
"root11",20,"b0",0.000173520671359745,0.493016794110437,0.141128255087128
"root11",20,"b1",9.31180010002565e-05,0.493016794110437,0.141128255087128
"root11",20,"b2",4.97380111950201e-05,0.493016794110437,0.141128255087128
"root11",20,"b3",4.97380111950201e-05,0.493016794110437,0.141128255087128
"root11",20,"b4",4.70616596606809e-05,0.493016794110437,0.141128255087128
"root11",20,"b5",8.40868495317955e-05,0.493016794110437,0.141128255087128
"root11",20,"b6",6.64334928085085e-05,0.493016794110437,0.141128255087128
"root11",20,"b7",0.00011715811219902,0.493016794110437,0.141128255087128
"root11",20,"b8",4.09960689582318e-05,0.493016794110437,0.141128255087128
"root11",20,"b9",7.03334650665199e-05,7.03334650665199e-05,0.141128255087128
