"Root","X","Barrier","Kr","Kx","perimeter"
"root18",8,"b0",0.000127689382860311,0.0680579115696848,0.142637034168675
"root18",8,"b1",7.0867674064823e-05,0.0680579115696848,0.142637034168675
"root18",8,"b2",3.85096818574585e-05,0.0680579115696848,0.142637034168675
"root18",8,"b3",3.85096818574585e-05,0.0680579115696848,0.142637034168675
"root18",8,"b4",3.70650822799447e-05,0.0680579115696848,0.142637034168675
"root18",8,"b5",6.61204741055687e-05,0.0680579115696848,0.142637034168675
"root18",8,"b6",5.47640429236904e-05,0.0680579115696848,0.142637034168675
"root18",8,"b7",9.43559950434206e-05,0.0680579115696848,0.142637034168675
"root18",8,"b8",3.32071859571812e-05,0.0680579115696848,0.142637034168675
"root18",8,"b9",5.75653239582783e-05,5.75653239582783e-05,0.142637034168675
