"Root","X","Barrier","Kr","Kx","perimeter"
"root1",18,"b0",0.000170541072274032,0.572452068183201,0.12949426475399
"root1",18,"b1",0.000104416599115906,0.572452068183201,0.12949426475399
"root1",18,"b2",5.2511536355277e-05,0.572452068183201,0.12949426475399
"root1",18,"b3",5.2511536355277e-05,0.572452068183201,0.12949426475399
"root1",18,"b4",4.92302386614128e-05,0.572452068183201,0.12949426475399
"root1",18,"b5",9.20813506615163e-05,0.572452068183201,0.12949426475399
"root1",18,"b6",7.10072389367101e-05,0.572452068183201,0.12949426475399
"root1",18,"b7",0.000132670350090941,0.572452068183201,0.12949426475399
"root1",18,"b8",4.25262112913728e-05,0.572452068183201,0.12949426475399
"root1",18,"b9",7.59242036460773e-05,7.59242036460773e-05,0.12949426475399
