"Root","X","Barrier","Kr","Kx","perimeter"
"root19",0,"b0",4.00927167036768e-05,0.0121769056802365,0.135598497037062
"root19",0,"b1",5.9400283977523e-05,0.0121769056802365,0.135598497037062
"root19",0,"b2",3.0751571831962e-05,0.0121769056802365,0.135598497037062
"root19",0,"b3",3.0751571831962e-05,0.0121769056802365,0.135598497037062
"root19",0,"b4",2.97427606243751e-05,0.0121769056802365,0.135598497037062
"root19",0,"b5",5.57471974040416e-05,0.0121769056802365,0.135598497037062
"root19",0,"b6",4.73713177023157e-05,0.0121769056802365,0.135598497037062
"root19",0,"b7",7.72091820222608e-05,0.0121769056802365,0.135598497037062
"root19",0,"b8",2.71790696901036e-05,0.0121769056802365,0.135598497037062
"root19",0,"b9",4.95120045984149e-05,4.95120045984149e-05,0.135598497037062
