"Root","X","Barrier","Kr","Kx","perimeter"
"root11",8,"b0",0.000159914225574592,0.0934783130120538,0.115697335120358
"root11",8,"b1",8.88848322167926e-05,0.0934783130120538,0.115697335120358
"root11",8,"b2",4.39044587059927e-05,0.0934783130120538,0.115697335120358
"root11",8,"b3",4.39044587059927e-05,0.0934783130120538,0.115697335120358
"root11",8,"b4",4.16888320196821e-05,0.0934783130120538,0.115697335120358
"root11",8,"b5",8.02404278393591e-05,0.0934783130120538,0.115697335120358
"root11",8,"b6",6.35768320179729e-05,0.0934783130120538,0.115697335120358
"root11",8,"b7",0.00012277694250495,0.0934783130120538,0.115697335120358
"root11",8,"b8",3.66954538578479e-05,0.0934783130120538,0.115697335120358
"root11",8,"b9",6.77393986166287e-05,6.77393986166287e-05,0.115697335120358
