"Root","X","Barrier","Kr","Kx","perimeter"
"root19",28,"b0",0.000198560505058047,2.40015711289525,0.307328404109622
"root19",28,"b1",4.45239218689027e-05,2.40015711289525,0.307328404109622
"root19",28,"b2",3.44806679545427e-05,2.40015711289525,0.307328404109622
"root19",28,"b3",3.44806679545427e-05,2.40015711289525,0.307328404109622
"root19",28,"b4",3.32430315817867e-05,2.40015711289525,0.307328404109622
"root19",28,"b5",4.24649621680027e-05,2.40015711289525,0.307328404109622
"root19",28,"b6",3.76187633627453e-05,2.40015711289525,0.307328404109622
"root19",28,"b7",4.66160785685257e-05,2.40015711289525,0.307328404109622
"root19",28,"b8",3.02123930882985e-05,2.40015711289525,0.307328404109622
"root19",28,"b9",3.8712469334367e-05,3.8712469334367e-05,0.307328404109622
