"Root","X","Barrier","Kr","Kx","perimeter"
"root14",2,"b0",4.32807523139722e-05,0.0103773659805363,0.140597006276195
"root14",2,"b1",5.78047662526345e-05,0.0103773659805363,0.140597006276195
"root14",2,"b2",2.99643250393939e-05,0.0103773659805363,0.140597006276195
"root14",2,"b3",2.99643250393939e-05,0.0103773659805363,0.140597006276195
"root14",2,"b4",2.8967114792665e-05,0.0103773659805363,0.140597006276195
"root14",2,"b5",5.42042671353856e-05,0.0103773659805363,0.140597006276195
"root14",2,"b6",4.62785274837198e-05,0.0103773659805363,0.140597006276195
"root14",2,"b7",7.94852657697518e-05,0.0103773659805363,0.140597006276195
"root14",2,"b8",2.65384760720537e-05,0.0103773659805363,0.140597006276195
"root14",2,"b9",4.83221911071956e-05,4.83221911071956e-05,0.140597006276195
