"Root","X","Barrier","Kr","Kx","perimeter"
"root15",19,"b0",0.000188493836146882,0.55206215656451,0.129708555718694
"root15",19,"b1",0.000104080355314951,0.55206215656451,0.129708555718694
"root15",19,"b2",5.25285349049434e-05,0.55206215656451,0.129708555718694
"root15",19,"b3",5.25285349049434e-05,0.55206215656451,0.129708555718694
"root15",19,"b4",4.95706203791147e-05,0.55206215656451,0.129708555718694
"root15",19,"b5",9.294871601202e-05,0.55206215656451,0.129708555718694
"root15",19,"b6",7.15726839182342e-05,0.55206215656451,0.129708555718694
"root15",19,"b7",0.000138331381164699,0.55206215656451,0.129708555718694
"root15",19,"b8",4.28031891428215e-05,0.55206215656451,0.129708555718694
"root15",19,"b9",7.65059597083166e-05,7.65059597083166e-05,0.129708555718694
