"Root","X","Barrier","Kr","Kx","perimeter"
"root19",20,"b0",0.000123859772825999,0.389364740673503,0.167878725295476
"root19",20,"b1",7.38556420771893e-05,0.389364740673503,0.167878725295476
"root19",20,"b2",4.12610916510785e-05,0.389364740673503,0.167878725295476
"root19",20,"b3",4.12610916510785e-05,0.389364740673503,0.167878725295476
"root19",20,"b4",3.94087729467334e-05,0.389364740673503,0.167878725295476
"root19",20,"b5",6.81166984143226e-05,0.389364740673503,0.167878725295476
"root19",20,"b6",5.61680658209965e-05,0.389364740673503,0.167878725295476
"root19",20,"b7",8.93870816279144e-05,0.389364740673503,0.167878725295476
"root19",20,"b8",3.50930768392876e-05,0.389364740673503,0.167878725295476
"root19",20,"b9",5.88480015235757e-05,5.88480015235757e-05,0.167878725295476
