"Root","X","Barrier","Kr","Kx","perimeter"
"root12",10,"b0",0.000109901676510541,0.0244699843269077,0.142541288095742
"root12",10,"b1",6.34075409048778e-05,0.0244699843269077,0.142541288095742
"root12",10,"b2",3.46401616016739e-05,0.0244699843269077,0.142541288095742
"root12",10,"b3",3.46401616016739e-05,0.0244699843269077,0.142541288095742
"root12",10,"b4",3.31073670296786e-05,0.0244699843269077,0.142541288095742
"root12",10,"b5",5.84502034566314e-05,0.0244699843269077,0.142541288095742
"root12",10,"b6",4.92279559271374e-05,0.0244699843269077,0.142541288095742
"root12",10,"b7",7.92687824042255e-05,0.0244699843269077,0.142541288095742
"root12",10,"b8",2.99326028907157e-05,0.0244699843269077,0.142541288095742
"root12",10,"b9",5.14409950481909e-05,5.14409950481909e-05,0.142541288095742
