"Root","X","Barrier","Kr","Kx","perimeter"
"root10",6,"b0",4.41545637976139e-05,0.0465297702990238,0.140436412889679
"root10",6,"b1",5.63106822194375e-05,0.0465297702990238,0.140436412889679
"root10",6,"b2",2.8562473553667e-05,0.0465297702990238,0.140436412889679
"root10",6,"b3",2.8562473553667e-05,0.0465297702990238,0.140436412889679
"root10",6,"b4",2.76828383004048e-05,0.0465297702990238,0.140436412889679
"root10",6,"b5",5.29905366565286e-05,0.0465297702990238,0.140436412889679
"root10",6,"b6",4.54033560908407e-05,0.0465297702990238,0.140436412889679
"root10",6,"b7",8.05114371959212e-05,0.0465297702990238,0.140436412889679
"root10",6,"b8",2.54603203692227e-05,0.0465297702990238,0.140436412889679
"root10",6,"b9",4.72491685607497e-05,4.72491685607497e-05,0.140436412889679
