"Root","X","Barrier","Kr","Kx","perimeter"
"root20",11,"b0",0.000139825544596636,0.0515052806851813,0.128519482716653
"root20",11,"b1",8.21262783439184e-05,0.0515052806851813,0.128519482716653
"root20",11,"b2",4.49820781347818e-05,0.0515052806851813,0.128519482716653
"root20",11,"b3",4.49820781347818e-05,0.0515052806851813,0.128519482716653
"root20",11,"b4",4.28304147019638e-05,0.0515052806851813,0.128519482716653
"root20",11,"b5",7.51706864186931e-05,0.0515052806851813,0.128519482716653
"root20",11,"b6",6.06189340140217e-05,0.0515052806851813,0.128519482716653
"root20",11,"b7",9.87836008926727e-05,0.0515052806851813,0.128519482716653
"root20",11,"b8",3.77024717519577e-05,0.0515052806851813,0.128519482716653
"root20",11,"b9",6.41883178247702e-05,6.41883178247702e-05,0.128519482716653
