"Root","X","Barrier","Kr","Kx","perimeter"
"root1",29,"b0",0.00023979094642919,9.74181075631164,0.235447978942539
"root1",29,"b1",8.19687045274693e-05,9.74181075631164,0.235447978942539
"root1",29,"b2",5.43849936885085e-05,9.74181075631164,0.235447978942539
"root1",29,"b3",5.43849936885085e-05,9.74181075631164,0.235447978942539
"root1",29,"b4",5.17941259147137e-05,9.74181075631164,0.235447978942539
"root1",29,"b5",7.56552018495467e-05,9.74181075631164,0.235447978942539
"root1",29,"b6",6.16153837667468e-05,9.74181075631164,0.235447978942539
"root1",29,"b7",8.90159525560382e-05,9.74181075631164,0.235447978942539
"root1",29,"b8",4.51593204572786e-05,9.74181075631164,0.235447978942539
"root1",29,"b9",6.47252588824647e-05,6.47252588824647e-05,0.235447978942539
