"Root","X","Barrier","Kr","Kx","perimeter"
"root15",21,"b0",0.000151760054404148,0.893192491340139,0.148476431630839
"root15",21,"b1",9.2149175174024e-05,0.893192491340139,0.148476431630839
"root15",21,"b2",5.04964049099183e-05,0.893192491340139,0.148476431630839
"root15",21,"b3",5.04964049099183e-05,0.893192491340139,0.148476431630839
"root15",21,"b4",4.75581761252948e-05,0.893192491340139,0.148476431630839
"root15",21,"b5",8.27538086561295e-05,0.893192491340139,0.148476431630839
"root15",21,"b6",6.55527882718837e-05,0.893192491340139,0.148476431630839
"root15",21,"b7",0.000106895852830915,0.893192491340139,0.148476431630839
"root15",21,"b8",4.13494299809334e-05,0.893192491340139,0.148476431630839
"root15",21,"b9",6.94119209451116e-05,6.94119209451116e-05,0.148476431630839
