"Root","X","Barrier","Kr","Kx","perimeter"
"root20",17,"b0",0.000160611085225528,0.430323145234291,0.124691696783359
"root20",17,"b1",9.34813170596911e-05,0.430323145234291,0.124691696783359
"root20",17,"b2",4.71875009645893e-05,0.430323145234291,0.124691696783359
"root20",17,"b3",4.71875009645893e-05,0.430323145234291,0.124691696783359
"root20",17,"b4",4.50190325544076e-05,0.430323145234291,0.124691696783359
"root20",17,"b5",8.52494717840965e-05,0.430323145234291,0.124691696783359
"root20",17,"b6",6.7007496451756e-05,0.430323145234291,0.124691696783359
"root20",17,"b7",0.000131798886931539,0.430323145234291,0.124691696783359
"root20",17,"b8",3.93956156836768e-05,0.430323145234291,0.124691696783359
"root20",17,"b9",7.14385529829966e-05,7.14385529829966e-05,0.124691696783359
