"Root","X","Barrier","Kr","Kx","perimeter"
"root15",17,"b0",0.00014378909451831,0.325736294782861,0.128203301864112
"root15",17,"b1",9.17453140987976e-05,0.325736294782861,0.128203301864112
"root15",17,"b2",4.52378272205156e-05,0.325736294782861,0.128203301864112
"root15",17,"b3",4.52378272205156e-05,0.325736294782861,0.128203301864112
"root15",17,"b4",4.33265684264026e-05,0.325736294782861,0.128203301864112
"root15",17,"b5",8.41560048585153e-05,0.325736294782861,0.128203301864112
"root15",17,"b6",6.65781217028168e-05,0.325736294782861,0.128203301864112
"root15",17,"b7",0.00012551758173267,0.325736294782861,0.128203301864112
"root15",17,"b8",3.8163215819514e-05,0.325736294782861,0.128203301864112
"root15",17,"b9",7.06203014409759e-05,7.06203014409759e-05,0.128203301864112
