"Root","X","Barrier","Kr","Kx","perimeter"
"root13",8,"b0",0.000116196384361113,0.318617709104066,0.159823220386505
"root13",8,"b1",7.33797355082929e-05,0.318617709104066,0.159823220386505
"root13",8,"b2",4.00821605085523e-05,0.318617709104066,0.159823220386505
"root13",8,"b3",4.00821605085523e-05,0.318617709104066,0.159823220386505
"root13",8,"b4",3.8185953219948e-05,0.318617709104066,0.159823220386505
"root13",8,"b5",6.72630386964114e-05,0.318617709104066,0.159823220386505
"root13",8,"b6",5.54183837567954e-05,0.318617709104066,0.159823220386505
"root13",8,"b7",9.09740454234198e-05,0.318617709104066,0.159823220386505
"root13",8,"b8",3.40548375459998e-05,0.318617709104066,0.159823220386505
"root13",8,"b9",5.82132755715301e-05,5.82132755715301e-05,0.159823220386505
