"Root","X","Barrier","Kr","Kx","perimeter"
"root9",17,"b0",0.000157001029843875,0.22397149506911,0.141469579624742
"root9",17,"b1",8.36750052143479e-05,0.22397149506911,0.141469579624742
"root9",17,"b2",4.6860712095876e-05,0.22397149506911,0.141469579624742
"root9",17,"b3",4.6860712095876e-05,0.22397149506911,0.141469579624742
"root9",17,"b4",4.46401874465505e-05,0.22397149506911,0.141469579624742
"root9",17,"b5",7.67899284853133e-05,0.22397149506911,0.141469579624742
"root9",17,"b6",6.19299065046958e-05,0.22397149506911,0.141469579624742
"root9",17,"b7",0.000100373503767942,0.22397149506911,0.141469579624742
"root9",17,"b8",3.92042886895683e-05,0.22397149506911,0.141469579624742
"root9",17,"b9",6.56304689542809e-05,6.56304689542809e-05,0.141469579624742
