"Root","X","Barrier","Kr","Kx","perimeter"
"root3",20,"b0",0.000185325697355772,0.656540599172981,0.142636421719419
"root3",20,"b1",9.46270440363772e-05,0.656540599172981,0.142636421719419
"root3",20,"b2",4.95816007253319e-05,0.656540599172981,0.142636421719419
"root3",20,"b3",4.95816007253319e-05,0.656540599172981,0.142636421719419
"root3",20,"b4",4.68357017557146e-05,0.656540599172981,0.142636421719419
"root3",20,"b5",8.50960669055298e-05,0.656540599172981,0.142636421719419
"root3",20,"b6",6.6931192274346e-05,0.656540599172981,0.142636421719419
"root3",20,"b7",0.000123658830823149,0.656540599172981,0.142636421719419
"root3",20,"b8",4.07526240283601e-05,0.656540599172981,0.142636421719419
"root3",20,"b9",7.12385311260013e-05,7.12385311260013e-05,0.142636421719419
