"Root","X","Barrier","Kr","Kx","perimeter"
"root6",18,"b0",0.000165174199545352,0.145917121448403,0.132419144578383
"root6",18,"b1",8.41730048221124e-05,0.145917121448403,0.132419144578383
"root6",18,"b2",4.45884674939863e-05,0.145917121448403,0.132419144578383
"root6",18,"b3",4.45884674939863e-05,0.145917121448403,0.132419144578383
"root6",18,"b4",4.22228512378361e-05,0.145917121448403,0.132419144578383
"root6",18,"b5",7.61153824902654e-05,0.145917121448403,0.132419144578383
"root6",18,"b6",6.10916603357108e-05,0.145917121448403,0.132419144578383
"root6",18,"b7",0.000108553719612915,0.145917121448403,0.132419144578383
"root6",18,"b8",3.71568624995436e-05,0.145917121448403,0.132419144578383
"root6",18,"b9",6.47287854119129e-05,6.47287854119129e-05,0.132419144578383
