"Root","X","Barrier","Kr","Kx","perimeter"
"root12",27,"b0",0.000166115096104888,2.24640442676819,0.218111851551202
"root12",27,"b1",7.7774037084266e-05,2.24640442676819,0.218111851551202
"root12",27,"b2",4.95877655411697e-05,2.24640442676819,0.218111851551202
"root12",27,"b3",4.95877655411697e-05,2.24640442676819,0.218111851551202
"root12",27,"b4",4.70909720272257e-05,2.24640442676819,0.218111851551202
"root12",27,"b5",7.17639200464062e-05,2.24640442676819,0.218111851551202
"root12",27,"b6",5.88772109030321e-05,2.24640442676819,0.218111851551202
"root12",27,"b7",8.45416495240087e-05,2.24640442676819,0.218111851551202
"root12",27,"b8",4.1197994096926e-05,2.24640442676819,0.218111851551202
"root12",27,"b9",6.18499528830967e-05,6.18499528830967e-05,0.218111851551202
