"Root","X","Barrier","Kr","Kx","perimeter"
"root12",21,"b0",0.000174593714209311,0.40526075030236,0.130705986082589
"root12",21,"b1",9.07966736915531e-05,0.40526075030236,0.130705986082589
"root12",21,"b2",4.86995243397485e-05,0.40526075030236,0.130705986082589
"root12",21,"b3",4.86995243397485e-05,0.40526075030236,0.130705986082589
"root12",21,"b4",4.59714448323971e-05,0.40526075030236,0.130705986082589
"root12",21,"b5",8.16003781744786e-05,0.40526075030236,0.130705986082589
"root12",21,"b6",6.46412502352543e-05,0.40526075030236,0.130705986082589
"root12",21,"b7",0.000113010199441428,0.40526075030236,0.130705986082589
"root12",21,"b8",4.01055105670304e-05,0.40526075030236,0.130705986082589
"root12",21,"b9",6.87259103394566e-05,6.87259103394566e-05,0.130705986082589
