"root","x","Barrier","Kr","Kx","perimeter","Kr2","radius","conductance"
"root11",12,"M2",4.39069969937148e-05,0.0698630766373316,0.124525661244408,5.08182835575403e-08,0.198188745288344,6.32818036330853e-09
"root11",12,"M3",4.13413521179201e-05,0.0698630766373316,0.124525661244408,4.78487871735186e-08,0.198188745288344,5.95840186252536e-09
"root11",13,"M1",7.70105890732469e-05,0.0610939506285902,0.13713233691228,8.91326262421839e-08,0.218252892773325,1.22229653317195e-08
"root11",13,"M2",4.26206738429589e-05,0.0610939506285902,0.13713233691228,4.93294836145358e-08,0.218252892773325,6.76466736673731e-09
"root11",13,"M3",4.04411388964533e-05,0.0610939506285902,0.13713233691228,4.68068737227469e-08,0.218252892773325,6.41873597715827e-09
"root11",14,"M1",7.33979413279261e-05,0.249909029052061,0.16102937968215,8.49513209813959e-08,0.256286217594358,1.36796585208134e-08
"root11",14,"M2",4.18557167496466e-05,0.249909029052061,0.16102937968215,4.84441166083873e-08,0.256286217594358,7.80092604669834e-09
"root11",14,"M3",3.98606875260889e-05,0.249909029052061,0.16102937968215,4.61350550070473e-08,0.256286217594358,7.4290992893867e-09
"root11",16,"M1",8.18443707167093e-05,0.0679129848411733,0.128962820030705,9.47272809221172e-08,0.205250702829572,1.2216297281557e-08
"root11",16,"M2",4.40761656551483e-05,0.0679129848411733,0.128962820030705,5.10140806193846e-08,0.205250702829572,6.57891969794957e-09
"root11",16,"M3",4.14958549635859e-05,0.0679129848411733,0.128962820030705,4.80276099115577e-08,0.205250702829572,6.19377601352913e-09
"root11",17,"M1",6.94759109324571e-05,0.391216353921832,0.157227322712,8.04119339496031e-08,0.250235055987194,1.26429530889903e-08
"root11",17,"M2",3.79048838980045e-05,0.391216353921832,0.157227322712,4.38713934004682e-08,0.250235055987194,6.89778172800052e-09
"root11",17,"M3",3.68262760805046e-05,0.391216353921832,0.157227322712,4.26230047228062e-08,0.250235055987194,6.70150091850776e-09
"root11",18,"M1",9.60366445274215e-05,0.339070184511173,0.125318391867075,1.1115352375859e-07,0.199450415259722,1.39295808477852e-08
"root11",18,"M2",4.82678174033971e-05,0.339070184511173,0.125318391867075,5.586552940208e-08,0.199450415259722,7.00097830547146e-09
"root11",18,"M3",4.57720109637867e-05,0.339070184511173,0.125318391867075,5.29768645414198e-08,0.199450415259722,6.63897547049059e-09
"root11",19,"M1",8.59188770067681e-05,0.476874642701794,0.152773985503792,9.94431446837594e-08,0.243147349687781,1.51923255443681e-08
"root11",19,"M2",4.75119612183698e-05,0.476874642701794,0.152773985503792,5.49906958545947e-08,0.243147349687781,8.40114777133328e-09
"root11",19,"M3",4.48467860841669e-05,0.476874642701794,0.152773985503792,5.19060024122302e-08,0.243147349687781,7.92988686008585e-09
"root11",21,"M1",8.8984239895615e-05,0.93497016993422,0.150516097633296,1.02991018397703e-07,0.239553809532414,1.55018061805012e-08
"root11",21,"M2",4.71009014965992e-05,0.93497016993422,0.150516097633296,5.45149322877306e-08,0.239553809532414,8.20537487069257e-09
"root11",21,"M3",4.49731251593457e-05,0.93497016993422,0.150516097633296,5.20522281936872e-08,0.239553809532414,7.83469826083162e-09
"root11",22,"M1",7.54824902481836e-05,0.152477004386978,0.150197289271875,8.73639933428051e-08,0.239046410266222,1.31218349800555e-08
"root11",22,"M2",4.43073633972906e-05,0.152477004386978,0.150197289271875,5.1281670598716e-08,0.239046410266222,7.70236791326035e-09
"root11",22,"M3",4.23193760485791e-05,0.152477004386978,0.150197289271875,4.89807593154851e-08,0.239046410266222,7.356777275664e-09
"root11",23,"M1",0.000103179954806885,1.1238895105166,0.153550110737228,1.1942124398945e-07,0.244382591361377,1.83371452389576e-08
"root11",23,"M2",5.47273592228191e-05,1.1238895105166,0.153550110737228,6.33418509523369e-08,0.244382591361377,9.72614822803232e-09
