"root","x","Barrier","Kr","Kx","perimeter","Kr2","radius","conductance"
"root11",18,"T3",3.99574695214202e-05,0.339070184511173,0.125318391867075,4.62470712053475e-08,0.199450415259722,5.79560859201625e-09
"root11",18,"T1",7.21299231553384e-05,7.21299231553384e-05,0.125318391867075,8.34837073557157e-08,0.199450415259722,1.04620439529198e-08
"root11",19,"T2",6.22621406421191e-05,0.476874642701794,0.152773985503792,7.20626627802304e-08,0.243147349687781,1.10093001989516e-08
"root11",19,"T3",3.92705431553456e-05,0.476874642701794,0.152773985503792,4.54520175409093e-08,0.243147349687781,6.94388586891297e-09
"root11",19,"T1",6.58506638138683e-05,6.58506638138683e-05,0.152773985503792,7.62160460808661e-08,0.243147349687781,1.16438291191146e-08
"root11",21,"T2",6.52277441464114e-05,0.93497016993422,0.150516097633296,7.54950742435317e-08,0.239553809532414,1.13632239656723e-08
"root11",21,"T3",3.95151859139839e-05,0.93497016993422,0.150516097633296,4.57351688819258e-08,0.239553809532414,6.88387914470723e-09
"root11",21,"T1",6.88662826541347e-05,6.88662826541347e-05,0.150516097633296,7.97063456645078e-08,0.239553809532414,1.19970881060323e-08
"root11",22,"T2",5.74706897475042e-05,0.152477004386978,0.150197289271875,6.65170020225743e-08,0.239046410266222,9.99067339428249e-09
"root11",22,"T3",3.74584756533283e-05,0.152477004386978,0.150197289271875,4.33547171913522e-08,0.239046410266222,6.51176099928986e-09
"root11",22,"T1",6.05642818198547e-05,6.05642818198547e-05,0.150197289271875,7.00975484026096e-08,0.239046410266222,1.0528461754676e-08
"root11",23,"T2",7.19327563832267e-05,1.1238895105166,0.153550110737228,8.3255505073179e-08,0.244382591361377,1.27838920234705e-08
"root11",23,"T3",4.45376716303641e-05,1.1238895105166,0.153550110737228,5.15482310536621e-08,0.244382591361377,7.91523658659804e-09
"root11",23,"T1",7.71369088697273e-05,7.71369088697273e-05,0.153550110737228,8.92788297103325e-08,0.244382591361377,1.37087741885117e-08
"root11",26,"T2",5.06340250781188e-05,1.2542639333084,0.214758040533044,5.86041956922671e-08,0.341798037195636,1.25857222338863e-08
"root11",26,"T3",3.57981703008621e-05,1.2542639333084,0.214758040533044,4.14330674778496e-08,0.341798037195636,8.89808438481638e-09
"root11",26,"T1",5.28081359019368e-05,5.28081359019368e-05,0.214758040533044,6.11205276642787e-08,0.341798037195636,1.31261247575262e-08
"root11",28,"T2",4.09556672949913e-05,1.82962290821327,0.26652692220461,4.74023927025362e-08,0.424190771359327,1.26340138321412e-08
"root11",28,"T3",3.19507638964005e-05,1.82962290821327,0.26652692220461,3.69800508060191e-08,0.424190771359327,9.85617912429838e-09
"root11",28,"T1",4.23084417573919e-05,4.23084417573919e-05,0.26652692220461,4.89681038858703e-08,0.424190771359327,1.30513180148966e-08
"root11",29,"T2",6.02585356521685e-05,8.51286819511035,0.250852515343094,6.97436755233432e-08,0.399244178038889,1.74953764343032e-08
"root11",29,"T3",4.25783303607315e-05,8.51286819511035,0.250852515343094,4.92804749545503e-08,0.399244178038889,1.23621310996513e-08
"root11",29,"T1",6.32715154130276e-05,6.32715154130276e-05,0.250852515343094,7.32309206169301e-08,0.399244178038889,1.83701606376474e-08
"root11",4,"T2",5.44524286982955e-05,0.0149646753320217,0.12198930067594,6.30236443267309e-08,0.194152002068993,7.68821029746707e-09
"root11",4,"T3",3.14242440611552e-05,0.0149646753320217,0.12198930067594,3.63706528485593e-08,0.194152002068993,4.43683050612313e-09
"root11",4,"T1",5.75304862736049e-05,5.75304862736049e-05,0.12198930067594,6.65862109648205e-08,0.194152002068993,8.12280531025906e-09
"root11",5,"T2",4.77713851816637e-05,0.0493129614460031,0.156024347800646,5.529095507137e-08,0.248320461951619,8.62673520428533e-09
"root11",5,"T3",2.86497106233477e-05,0.0493129614460031,0.156024347800646,3.31593872955413e-08,0.248320461951619,5.17367177625586e-09
"root11",5,"T1",4.97976007693062e-05,4.97976007693062e-05,0.156024347800646,5.76361120015118e-08,0.248320461951619,8.99263678480087e-09
"root11",6,"T2",5.20863529387405e-05,0.0570347840413752,0.142373017686517,6.02851307161348e-08,0.22659369527719,8.58297598168225e-09
"root11",6,"T3",3.03868744684279e-05,0.0570347840413752,0.142373017686517,3.51699935977175e-08,0.22659369527719,5.00725812052252e-09
"root11",6,"T1",5.45989886989543e-05,5.45989886989543e-05,0.142373017686517,6.3193273957123e-08,0.22659369527719,8.99701711076639e-09
"root11",7,"T2",5.98229198014051e-05,0.233619457867872,0.117261785827377,6.92394905108855e-08,0.186627928502102,8.11914630708416e-09
"root11",7,"T3",3.40638549818929e-05,0.233619457867872,0.117261785827377,3.94257580808946e-08,0.186627928502102,4.62313480016384e-09
