CS_id,param_id,value
P04_A_FY_C01_Z20_04,phloem_max_size,0.0106060802564011
P04_A_FY_C01_Z20_04,phloem_n_files,1
P04_A_FY_C01_Z20_04,phloem_proportion,0
P04_A_FY_C01_Z20_04,planttype_param,2
P04_A_FY_C01_Z20_04,randomness_param,2
P04_A_FY_C01_Z20_04,secondarygrowth_param,1
P04_A_FY_C01_Z20_04,stele_cell_diameter,0.00778319738531254
P04_A_FY_C01_Z20_04,stele_layer_diameter,0.106374
P04_A_FY_C01_Z20_04,stele_mean_size,48.3618181818182
P04_A_FY_C01_Z20_04,stele_n_layers,5
P04_A_FY_C01_Z20_04,stele_order,1
P04_A_FY_C01_Z20_04,stele_SD,14.3948336552958
P04_A_FY_C01_Z20_04,stele_totarea,9034.762
P04_A_FY_C01_Z20_04,xylem_max_size,140.942
P04_A_FY_C01_Z20_04,xylem_mean_size,92.29075
P04_A_FY_C01_Z20_04,xylem_n_files,4
P04_A_FY_C01_Z20_04,xylem_order,1.5
P04_B_BH_C01_Z20_05,aerenchyma_n_files,10
P04_B_BH_C01_Z20_05,aerenchyma_proportion,0
P04_B_BH_C01_Z20_05,cortex_cell_diameter,0.0228735833333333
P04_B_BH_C01_Z20_05,cortex_n_layers,3
P04_B_BH_C01_Z20_05,cortex_order,4
P04_B_BH_C01_Z20_05,endodermis_barrier,1
P04_B_BH_C01_Z20_05,endodermis_cell_diameter,0.0150199545454545
P04_B_BH_C01_Z20_05,endodermis_n_layers,1
P04_B_BH_C01_Z20_05,endodermis_order,3
P04_B_BH_C01_Z20_05,epidermis_cell_diameter,0.017704
P04_B_BH_C01_Z20_05,epidermis_n_layers,1
P04_B_BH_C01_Z20_05,epidermis_order,6
P04_B_BH_C01_Z20_05,exodermis_barrier,0
P04_B_BH_C01_Z20_05,exodermis_cell_diameter,0.028227375
P04_B_BH_C01_Z20_05,exodermis_n_layers,1
P04_B_BH_C01_Z20_05,exodermis_order,5
P04_B_BH_C01_Z20_05,pericycle_cell_diameter,0.0132314545454545
P04_B_BH_C01_Z20_05,pericycle_n_layers,1
P04_B_BH_C01_Z20_05,pericycle_order,2
P04_B_BH_C01_Z20_05,phloem_max_size,0.011102348216586
P04_B_BH_C01_Z20_05,phloem_n_files,1
P04_B_BH_C01_Z20_05,phloem_proportion,0
P04_B_BH_C01_Z20_05,planttype_param,2
P04_B_BH_C01_Z20_05,randomness_param,2
P04_B_BH_C01_Z20_05,secondarygrowth_param,1
P04_B_BH_C01_Z20_05,stele_cell_diameter,0.0077083971363261
P04_B_BH_C01_Z20_05,stele_layer_diameter,0.1138
P04_B_BH_C01_Z20_05,stele_mean_size,48.5090769230769
P04_B_BH_C01_Z20_05,stele_n_layers,6
P04_B_BH_C01_Z20_05,stele_order,1
P04_B_BH_C01_Z20_05,stele_SD,20.7532746671521
P04_B_BH_C01_Z20_05,stele_totarea,10127.538
P04_B_BH_C01_Z20_05,xylem_max_size,235.843
P04_B_BH_C01_Z20_05,xylem_mean_size,143.9452
P04_B_BH_C01_Z20_05,xylem_n_files,5
P04_B_BH_C01_Z20_05,xylem_order,1.5
P04_C_BH_C01_Z20_01,aerenchyma_n_files,10
P04_C_BH_C01_Z20_01,aerenchyma_proportion,0
P04_C_BH_C01_Z20_01,cortex_cell_diameter,0.0252135
P04_C_BH_C01_Z20_01,cortex_n_layers,3
P04_C_BH_C01_Z20_01,cortex_order,4
P04_C_BH_C01_Z20_01,endodermis_barrier,1
P04_C_BH_C01_Z20_01,endodermis_cell_diameter,0.018296
P04_C_BH_C01_Z20_01,endodermis_n_layers,1
P04_C_BH_C01_Z20_01,endodermis_order,3
P04_C_BH_C01_Z20_01,epidermis_cell_diameter,0.0152255555555556
P04_C_BH_C01_Z20_01,epidermis_n_layers,1
P04_C_BH_C01_Z20_01,epidermis_order,6
P04_C_BH_C01_Z20_01,exodermis_barrier,0
P04_C_BH_C01_Z20_01,exodermis_cell_diameter,0.0298616470588235
P04_C_BH_C01_Z20_01,exodermis_n_layers,1
P04_C_BH_C01_Z20_01,exodermis_order,5
P04_C_BH_C01_Z20_01,pericycle_cell_diameter,0.0144233076923077
P04_C_BH_C01_Z20_01,pericycle_n_layers,1
P04_C_BH_C01_Z20_01,pericycle_order,2
P04_C_BH_C01_Z20_01,phloem_max_size,0.00987143198857256
P04_C_BH_C01_Z20_01,phloem_n_files,1
P04_C_BH_C01_Z20_01,phloem_proportion,0
P04_C_BH_C01_Z20_01,planttype_param,2
P04_C_BH_C01_Z20_01,randomness_param,2
P04_C_BH_C01_Z20_01,secondarygrowth_param,1
P04_C_BH_C01_Z20_01,stele_cell_diameter,0.00795460147026224
P04_C_BH_C01_Z20_01,stele_layer_diameter,0.1228
P04_C_BH_C01_Z20_01,stele_mean_size,50.3923636363636
P04_C_BH_C01_Z20_01,stele_n_layers,5
P04_C_BH_C01_Z20_01,stele_order,1
P04_C_BH_C01_Z20_01,stele_SD,12.739931744501
P04_C_BH_C01_Z20_01,stele_totarea,11570.649
P04_C_BH_C01_Z20_01,xylem_max_size,220.064
P04_C_BH_C01_Z20_01,xylem_mean_size,128.012125
P04_C_BH_C01_Z20_01,xylem_n_files,8
P04_C_BH_C01_Z20_01,xylem_order,1.5
P04_D_FY_C02_Z20_01,aerenchyma_n_files,10
P04_D_FY_C02_Z20_01,aerenchyma_proportion,0
P04_D_FY_C02_Z20_01,cortex_cell_diameter,0.0303832857142857
P04_D_FY_C02_Z20_01,cortex_n_layers,2
P04_D_FY_C02_Z20_01,cortex_order,4
P04_D_FY_C02_Z20_01,endodermis_barrier,1
P04_D_FY_C02_Z20_01,endodermis_cell_diameter,0.0200762272727273
P04_D_FY_C02_Z20_01,endodermis_n_layers,1
P04_D_FY_C02_Z20_01,endodermis_order,3
P04_D_FY_C02_Z20_01,epidermis_cell_diameter,0.0260385
P04_D_FY_C02_Z20_01,epidermis_n_layers,1
P04_D_FY_C02_Z20_01,epidermis_order,6
P04_D_FY_C02_Z20_01,exodermis_barrier,1
P04_D_FY_C02_Z20_01,exodermis_cell_diameter,0.037882615384615403
P04_D_FY_C02_Z20_01,exodermis_n_layers,1
P04_D_FY_C02_Z20_01,exodermis_order,5
P04_D_FY_C02_Z20_01,pericycle_cell_diameter,0.0151839090909091
P04_D_FY_C02_Z20_01,pericycle_n_layers,1
P04_D_FY_C02_Z20_01,pericycle_order,2
P04_D_FY_C02_Z20_01,phloem_max_size,0.0106608623923635
P04_D_FY_C02_Z20_01,phloem_n_files,1
P04_D_FY_C02_Z20_01,phloem_proportion,0.150214592274678
P04_D_FY_C02_Z20_01,planttype_param,2
P04_D_FY_C02_Z20_01,randomness_param,2
P04_D_FY_C02_Z20_01,secondarygrowth_param,1
P04_D_FY_C02_Z20_01,stele_cell_diameter,0.00838143703861594
P04_D_FY_C02_Z20_01,stele_layer_diameter,0.1398
P04_D_FY_C02_Z20_01,stele_mean_size,56.826625
P04_D_FY_C02_Z20_01,stele_n_layers,4
P04_D_FY_C02_Z20_01,stele_order,1
P04_D_FY_C02_Z20_01,stele_SD,20.4506453264404
P04_D_FY_C02_Z20_01,stele_totarea,15514.734
P04_D_FY_C02_Z20_01,xylem_max_size,518.718
P04_D_FY_C02_Z20_01,xylem_mean_size,217.237
P04_D_FY_C02_Z20_01,xylem_n_files,11
P04_D_FY_C02_Z20_01,xylem_order,1.5
P04_D_To_C01_Z20_01,aerenchyma_n_files,10
P04_D_To_C01_Z20_01,aerenchyma_proportion,0
P04_D_To_C01_Z20_01,cortex_cell_diameter,0.0275757142857143
P04_D_To_C01_Z20_01,cortex_n_layers,2
P04_D_To_C01_Z20_01,cortex_order,4
P04_D_To_C01_Z20_01,endodermis_barrier,1
P04_D_To_C01_Z20_01,endodermis_cell_diameter,0.0174982727272727
P04_D_To_C01_Z20_01,endodermis_n_layers,1
P04_D_To_C01_Z20_01,endodermis_order,3
P04_D_To_C01_Z20_01,epidermis_cell_diameter,0.01448875
P04_D_To_C01_Z20_01,epidermis_n_layers,1
P04_D_To_C01_Z20_01,epidermis_order,6
P04_D_To_C01_Z20_01,exodermis_barrier,1
P04_D_To_C01_Z20_01,exodermis_cell_diameter,0.0384731538461539
P04_D_To_C01_Z20_01,exodermis_n_layers,1
P04_D_To_C01_Z20_01,exodermis_order,5
P04_D_To_C01_Z20_01,pericycle_cell_diameter,0.013347
P04_D_To_C01_Z20_01,pericycle_n_layers,1
P04_D_To_C01_Z20_01,pericycle_order,2
P04_D_To_C01_Z20_01,phloem_max_size,0.007968
P04_D_To_C01_Z20_01,phloem_n_files,0
P04_D_To_C01_Z20_01,phloem_proportion,0
P04_D_To_C01_Z20_01,planttype_param,2
P04_D_To_C01_Z20_01,randomness_param,2
P04_D_To_C01_Z20_01,secondarygrowth_param,1
P04_D_To_C01_Z20_01,stele_cell_diameter,0.00798921786692472
P04_D_To_C01_Z20_01,stele_layer_diameter,0.1464115
P04_D_To_C01_Z20_01,stele_mean_size,51.366875
P04_D_To_C01_Z20_01,stele_n_layers,10
P04_D_To_C01_Z20_01,stele_order,1
P04_D_To_C01_Z20_01,stele_SD,17.8777125209615
P04_D_To_C01_Z20_01,stele_totarea,14899.362
P04_D_To_C01_Z20_01,xylem_max_size,862.04
P04_D_To_C01_Z20_01,xylem_mean_size,381.587333333333
P04_D_To_C01_Z20_01,xylem_n_files,6
P04_D_To_C01_Z20_01,xylem_order,1.5
P04_F_FY_C01_Z10_01,aerenchyma_n_files,10
P04_F_FY_C01_Z10_01,aerenchyma_proportion,0
P04_F_FY_C01_Z10_01,cortex_cell_diameter,0.0290878235294118
P04_F_FY_C01_Z10_01,cortex_n_layers,2
P04_F_FY_C01_Z10_01,cortex_order,4
P04_F_FY_C01_Z10_01,endodermis_barrier,1
P04_F_FY_C01_Z10_01,endodermis_cell_diameter,0.0276701333333333
P04_F_FY_C01_Z10_01,endodermis_n_layers,1
P04_F_FY_C01_Z10_01,endodermis_order,3
P04_F_FY_C01_Z10_01,epidermis_cell_diameter,0.023787
P04_F_FY_C01_Z10_01,epidermis_n_layers,1
P04_F_FY_C01_Z10_01,epidermis_order,6
P04_F_FY_C01_Z10_01,exodermis_barrier,1
P04_F_FY_C01_Z10_01,exodermis_cell_diameter,0.0303235789473684
P04_F_FY_C01_Z10_01,exodermis_n_layers,1
P04_F_FY_C01_Z10_01,exodermis_order,5
P04_F_FY_C01_Z10_01,pericycle_cell_diameter,0.0177072
P04_F_FY_C01_Z10_01,pericycle_n_layers,1
P04_F_FY_C01_Z10_01,pericycle_order,2
P04_F_FY_C01_Z10_01,phloem_max_size,0.0149338826134553
P04_F_FY_C01_Z10_01,phloem_n_files,1
P04_F_FY_C01_Z10_01,phloem_proportion,0.12853470437018
P04_F_FY_C01_Z10_01,planttype_param,2
P04_F_FY_C01_Z10_01,randomness_param,2
P04_F_FY_C01_Z10_01,secondarygrowth_param,1
P04_F_FY_C01_Z10_01,stele_cell_diameter,0.0106737138693607
P04_F_FY_C01_Z10_01,stele_layer_diameter,0.2334
P04_F_FY_C01_Z10_01,stele_mean_size,91.6945625
P04_F_FY_C01_Z10_01,stele_n_layers,5
P04_F_FY_C01_Z10_01,stele_order,1
P04_F_FY_C01_Z10_01,stele_SD,30.5670734723248
P04_F_FY_C01_Z10_01,stele_totarea,41543.61
P04_F_FY_C01_Z10_01,xylem_max_size,1037.27
P04_F_FY_C01_Z10_01,xylem_mean_size,466.473
P04_F_FY_C01_Z10_01,xylem_n_files,9
P04_F_FY_C01_Z10_01,xylem_order,1.5
P11_A_To_C02_Z20_01,aerenchyma_n_files,10
P11_A_To_C02_Z20_01,aerenchyma_proportion,0
P11_A_To_C02_Z20_01,cortex_cell_diameter,0.02255095
P11_A_To_C02_Z20_01,cortex_n_layers,4
P11_A_To_C02_Z20_01,cortex_order,4
P11_A_To_C02_Z20_01,endodermis_barrier,1
P11_A_To_C02_Z20_01,endodermis_cell_diameter,0.0148587058823529
P11_A_To_C02_Z20_01,endodermis_n_layers,1
P11_A_To_C02_Z20_01,endodermis_order,3
P11_A_To_C02_Z20_01,epidermis_cell_diameter,0.0147818461132593
P11_A_To_C02_Z20_01,epidermis_n_layers,1
P11_A_To_C02_Z20_01,epidermis_order,6
P11_A_To_C02_Z20_01,exodermis_barrier,0
P11_A_To_C02_Z20_01,exodermis_cell_diameter,0.0217805
P11_A_To_C02_Z20_01,exodermis_n_layers,1
P11_A_To_C02_Z20_01,exodermis_order,5
P11_A_To_C02_Z20_01,pericycle_cell_diameter,0.016602
P11_A_To_C02_Z20_01,pericycle_n_layers,1
P11_A_To_C02_Z20_01,pericycle_order,2
P11_A_To_C02_Z20_01,phloem_max_size,0.00757
P11_A_To_C02_Z20_01,phloem_n_files,1
P11_A_To_C02_Z20_01,phloem_proportion,0
P11_A_To_C02_Z20_01,planttype_param,2
P11_A_To_C02_Z20_01,randomness_param,2
P11_A_To_C02_Z20_01,secondarygrowth_param,1
P11_A_To_C02_Z20_01,stele_cell_diameter,0.00749338662644927
P11_A_To_C02_Z20_01,stele_layer_diameter,0.1486
P11_A_To_C02_Z20_01,stele_mean_size,45.1534
P11_A_To_C02_Z20_01,stele_n_layers,6
P11_A_To_C02_Z20_01,stele_order,1
P11_A_To_C02_Z20_01,stele_SD,13.5531502426558
P11_A_To_C02_Z20_01,stele_totarea,17187.971
P11_A_To_C02_Z20_01,xylem_max_size,236.987
P11_A_To_C02_Z20_01,xylem_mean_size,199.0566
P11_A_To_C02_Z20_01,xylem_n_files,5
P11_A_To_C02_Z20_01,xylem_order,1.5
P11_B_To_C01_Z20_01,aerenchyma_n_files,10
P11_B_To_C01_Z20_01,aerenchyma_proportion,0
P11_B_To_C01_Z20_01,cortex_cell_diameter,0.0231240416666667
P11_B_To_C01_Z20_01,cortex_n_layers,4
P11_B_To_C01_Z20_01,cortex_order,4
P11_B_To_C01_Z20_01,endodermis_barrier,1
P11_B_To_C01_Z20_01,endodermis_cell_diameter,0.0154721333333333
P11_B_To_C01_Z20_01,endodermis_n_layers,1
P11_B_To_C01_Z20_01,endodermis_order,3
P11_B_To_C01_Z20_01,epidermis_cell_diameter,0.0159191111111111
P11_B_To_C01_Z20_01,epidermis_n_layers,1
P11_B_To_C01_Z20_01,epidermis_order,6
P11_B_To_C01_Z20_01,exodermis_barrier,0
P11_B_To_C01_Z20_01,exodermis_cell_diameter,0.029173625
P11_B_To_C01_Z20_01,exodermis_n_layers,1
P11_B_To_C01_Z20_01,exodermis_order,5
P11_B_To_C01_Z20_01,pericycle_cell_diameter,0.0154466875
P11_B_To_C01_Z20_01,pericycle_n_layers,1
P11_B_To_C01_Z20_01,pericycle_order,2
P11_B_To_C01_Z20_01,phloem_max_size,0.00630822709723561
P11_B_To_C01_Z20_01,phloem_n_files,1
P11_B_To_C01_Z20_01,phloem_proportion,0
P11_B_To_C01_Z20_01,planttype_param,2
P11_B_To_C01_Z20_01,randomness_param,2
P11_B_To_C01_Z20_01,secondarygrowth_param,1
P11_B_To_C01_Z20_01,stele_cell_diameter,0.00744819092405978
P11_B_To_C01_Z20_01,stele_layer_diameter,0.14502
P11_B_To_C01_Z20_01,stele_mean_size,43.9414230769231
P11_B_To_C01_Z20_01,stele_n_layers,8
P11_B_To_C01_Z20_01,stele_order,1
P11_B_To_C01_Z20_01,stele_SD,8.72446233608961
P11_B_To_C01_Z20_01,stele_totarea,15722.603
P11_B_To_C01_Z20_01,xylem_max_size,313.518
P11_B_To_C01_Z20_01,xylem_mean_size,241.2708
P11_B_To_C01_Z20_01,xylem_n_files,5
P11_B_To_C01_Z20_01,xylem_order,1.5
P11_C_To_C01_Z20_01,aerenchyma_n_files,10
P11_C_To_C01_Z20_01,aerenchyma_proportion,0
P11_C_To_C01_Z20_01,cortex_cell_diameter,0.0226535555555556
P11_C_To_C01_Z20_01,cortex_n_layers,4
P11_C_To_C01_Z20_01,cortex_order,4
P11_C_To_C01_Z20_01,endodermis_barrier,1
P11_C_To_C01_Z20_01,endodermis_cell_diameter,0.0150572
P11_C_To_C01_Z20_01,endodermis_n_layers,1
P11_C_To_C01_Z20_01,endodermis_order,3
P11_C_To_C01_Z20_01,epidermis_cell_diameter,0.014696
P11_C_To_C01_Z20_01,epidermis_n_layers,1
P11_C_To_C01_Z20_01,epidermis_order,6
P11_C_To_C01_Z20_01,exodermis_barrier,0
P11_C_To_C01_Z20_01,exodermis_cell_diameter,0.0276952727272727
P11_C_To_C01_Z20_01,exodermis_n_layers,1
P11_C_To_C01_Z20_01,exodermis_order,5
P11_C_To_C01_Z20_01,pericycle_cell_diameter,0.015342375
P11_C_To_C01_Z20_01,pericycle_n_layers,1
P11_C_To_C01_Z20_01,pericycle_order,2
P11_C_To_C01_Z20_01,phloem_max_size,0.00736229624616086
P11_C_To_C01_Z20_01,phloem_n_files,1
P11_C_To_C01_Z20_01,phloem_proportion,0
P11_C_To_C01_Z20_01,planttype_param,2
P11_C_To_C01_Z20_01,randomness_param,2
P11_C_To_C01_Z20_01,secondarygrowth_param,1
P11_C_To_C01_Z20_01,stele_cell_diameter,0.00726320077621543
P11_C_To_C01_Z20_01,stele_layer_diameter,0.1494
P11_C_To_C01_Z20_01,stele_mean_size,42.5744705882353
P11_C_To_C01_Z20_01,stele_n_layers,7
P11_C_To_C01_Z20_01,stele_order,1
P11_C_To_C01_Z20_01,stele_SD,13.671975311686
P11_C_To_C01_Z20_01,stele_totarea,16839.695
P11_C_To_C01_Z20_01,xylem_max_size,499.357
P11_C_To_C01_Z20_01,xylem_mean_size,223.364285714286
P11_C_To_C01_Z20_01,xylem_n_files,7
P11_C_To_C01_Z20_01,xylem_order,1.5
P11_D_To_C01_Z20_01,aerenchyma_n_files,10
P11_D_To_C01_Z20_01,aerenchyma_proportion,0
P11_D_To_C01_Z20_01,cortex_cell_diameter,0.01912575
P11_D_To_C01_Z20_01,cortex_n_layers,3
P11_D_To_C01_Z20_01,cortex_order,4
P11_D_To_C01_Z20_01,endodermis_barrier,1
P11_D_To_C01_Z20_01,endodermis_cell_diameter,0.0122286666666667
P11_D_To_C01_Z20_01,endodermis_n_layers,1
P11_D_To_C01_Z20_01,endodermis_order,3
P11_D_To_C01_Z20_01,epidermis_cell_diameter,0.0156160769230769
P11_D_To_C01_Z20_01,epidermis_n_layers,1
P11_D_To_C01_Z20_01,epidermis_order,6
P11_D_To_C01_Z20_01,exodermis_barrier,0
P11_D_To_C01_Z20_01,exodermis_cell_diameter,0.0235057777777778
P11_D_To_C01_Z20_01,exodermis_n_layers,1
P11_D_To_C01_Z20_01,exodermis_order,5
P11_D_To_C01_Z20_01,pericycle_cell_diameter,0.0101310833333333
P11_D_To_C01_Z20_01,pericycle_n_layers,1
P11_D_To_C01_Z20_01,pericycle_order,2
P11_D_To_C01_Z20_01,phloem_max_size,0.00785
P11_D_To_C01_Z20_01,phloem_n_files,1
P11_D_To_C01_Z20_01,phloem_proportion,0.112263748756572
P11_D_To_C01_Z20_01,planttype_param,2
P11_D_To_C01_Z20_01,randomness_param,2
P11_D_To_C01_Z20_01,secondarygrowth_param,1
P11_D_To_C01_Z20_01,stele_cell_diameter,0.00775656383027497
P11_D_To_C01_Z20_01,stele_layer_diameter,0.14074
P11_D_To_C01_Z20_01,stele_mean_size,48.4415
P11_D_To_C01_Z20_01,stele_n_layers,8
P11_D_To_C01_Z20_01,stele_order,1
P11_D_To_C01_Z20_01,stele_SD,15.3809729124439
P11_D_To_C01_Z20_01,stele_totarea,15725.728
P11_D_To_C01_Z20_01,xylem_max_size,1805.946
P11_D_To_C01_Z20_01,xylem_mean_size,435.555375
P11_D_To_C01_Z20_01,xylem_n_files,8
P11_D_To_C01_Z20_01,xylem_order,1.5
P11_E2_To_C01_Z20_03,aerenchyma_n_files,10
P11_E2_To_C01_Z20_03,aerenchyma_proportion,0
P11_E2_To_C01_Z20_03,cortex_cell_diameter,0.019312375
P11_E2_To_C01_Z20_03,cortex_n_layers,2
P11_E2_To_C01_Z20_03,cortex_order,4
P11_E2_To_C01_Z20_03,endodermis_barrier,1
P11_E2_To_C01_Z20_03,endodermis_cell_diameter,0.0157731818181818
P11_E2_To_C01_Z20_03,endodermis_n_layers,1
P11_E2_To_C01_Z20_03,endodermis_order,3
P11_E2_To_C01_Z20_03,epidermis_cell_diameter,0.0129455
P11_E2_To_C01_Z20_03,epidermis_n_layers,1
P11_E2_To_C01_Z20_03,epidermis_order,6
P11_E2_To_C01_Z20_03,exodermis_barrier,1
P11_E2_To_C01_Z20_03,exodermis_cell_diameter,0.024319
P11_E2_To_C01_Z20_03,exodermis_n_layers,1
P11_E2_To_C01_Z20_03,exodermis_order,5
P11_E2_To_C01_Z20_03,pericycle_cell_diameter,0.0118394166666667
P11_E2_To_C01_Z20_03,pericycle_n_layers,1
P11_E2_To_C01_Z20_03,pericycle_order,2
P11_E2_To_C01_Z20_03,phloem_max_size,0.008643
P11_E2_To_C01_Z20_03,phloem_n_files,3
P11_E2_To_C01_Z20_03,phloem_proportion,0.169474010540457
P11_E2_To_C01_Z20_03,planttype_param,2
P11_E2_To_C01_Z20_03,randomness_param,2
P11_E2_To_C01_Z20_03,secondarygrowth_param,1
P11_E2_To_C01_Z20_03,stele_cell_diameter,0.0100729706734371
P11_E2_To_C01_Z20_03,stele_layer_diameter,0.19354
P11_E2_To_C01_Z20_03,stele_mean_size,81.0013529411765
P11_E2_To_C01_Z20_03,stele_n_layers,7
P11_E2_To_C01_Z20_03,stele_order,1
P11_E2_To_C01_Z20_03,stele_SD,22.3037044483119
P11_E2_To_C01_Z20_03,stele_totarea,29935.244
P11_E2_To_C01_Z20_03,xylem_max_size,2220.082
P11_E2_To_C01_Z20_03,xylem_mean_size,903.1409
P11_E2_To_C01_Z20_03,xylem_n_files,10
P11_E2_To_C01_Z20_03,xylem_order,1.5
P11_F_To_C01_Z20_01,aerenchyma_n_files,10
P11_F_To_C01_Z20_01,aerenchyma_proportion,0
P11_F_To_C01_Z20_01,cortex_cell_diameter,0.0182119
P11_F_To_C01_Z20_01,cortex_n_layers,3
P11_F_To_C01_Z20_01,cortex_order,4
P11_F_To_C01_Z20_01,endodermis_barrier,2
P11_F_To_C01_Z20_01,endodermis_cell_diameter,0.0183638333333333
P11_F_To_C01_Z20_01,endodermis_n_layers,1
P11_F_To_C01_Z20_01,endodermis_order,3
P11_F_To_C01_Z20_01,epidermis_cell_diameter,0.020522
P11_F_To_C01_Z20_01,epidermis_n_layers,1
P11_F_To_C01_Z20_01,epidermis_order,6
P11_F_To_C01_Z20_01,exodermis_barrier,1
P11_F_To_C01_Z20_01,exodermis_cell_diameter,0.029989
P11_F_To_C01_Z20_01,exodermis_n_layers,1
P11_F_To_C01_Z20_01,exodermis_order,5
P11_F_To_C01_Z20_01,pericycle_cell_diameter,0.011926
P11_F_To_C01_Z20_01,pericycle_n_layers,1
P11_F_To_C01_Z20_01,pericycle_order,2
P11_F_To_C01_Z20_01,phloem_max_size,0.010143
P11_F_To_C01_Z20_01,phloem_n_files,4
P11_F_To_C01_Z20_01,phloem_proportion,0.203125
P11_F_To_C01_Z20_01,planttype_param,2
P11_F_To_C01_Z20_01,randomness_param,2
P11_F_To_C01_Z20_01,secondarygrowth_param,1
P11_F_To_C01_Z20_01,stele_cell_diameter,0.0120332504361276
P11_F_To_C01_Z20_01,stele_layer_diameter,0.2816
P11_F_To_C01_Z20_01,stele_mean_size,117.760384615385
P11_F_To_C01_Z20_01,stele_n_layers,10
P11_F_To_C01_Z20_01,stele_order,1
P11_F_To_C01_Z20_01,stele_SD,45.8505956105933
P11_F_To_C01_Z20_01,stele_totarea,65020.012
P11_F_To_C01_Z20_01,xylem_max_size,3067.029
P11_F_To_C01_Z20_01,xylem_mean_size,1161.49588235294
P11_F_To_C01_Z20_01,xylem_n_files,17
P11_F_To_C01_Z20_01,xylem_order,1.5
P11_F2_To_C02_Z10_01,aerenchyma_n_files,10
P11_F2_To_C02_Z10_01,aerenchyma_proportion,0
P11_F2_To_C02_Z10_01,cortex_cell_diameter,0.0399913333333333
P11_F2_To_C02_Z10_01,cortex_n_layers,3
P11_F2_To_C02_Z10_01,cortex_order,4
P11_F2_To_C02_Z10_01,endodermis_barrier,2
P11_F2_To_C02_Z10_01,endodermis_cell_diameter,0.0255603571428571
P11_F2_To_C02_Z10_01,endodermis_n_layers,1
P11_F2_To_C02_Z10_01,endodermis_order,3
P11_F2_To_C02_Z10_01,epidermis_cell_diameter,0.020522
P11_F2_To_C02_Z10_01,epidermis_n_layers,1
P11_F2_To_C02_Z10_01,epidermis_order,6
P11_F2_To_C02_Z10_01,exodermis_barrier,1
P11_F2_To_C02_Z10_01,exodermis_cell_diameter,0.0410771666666667
P11_F2_To_C02_Z10_01,exodermis_n_layers,1
P11_F2_To_C02_Z10_01,exodermis_order,5
P11_F2_To_C02_Z10_01,pericycle_cell_diameter,0.0192826842105263
P11_F2_To_C02_Z10_01,pericycle_n_layers,1
P11_F2_To_C02_Z10_01,pericycle_order,2
P11_F2_To_C02_Z10_01,phloem_max_size,0.021539
P11_F2_To_C02_Z10_01,phloem_n_files,5
P11_F2_To_C02_Z10_01,phloem_proportion,0.181339352896915
P11_F2_To_C02_Z10_01,planttype_param,2
P11_F2_To_C02_Z10_01,randomness_param,2
P11_F2_To_C02_Z10_01,secondarygrowth_param,1
P11_F2_To_C02_Z10_01,stele_cell_diameter,0.0214285929887247
P11_F2_To_C02_Z10_01,stele_layer_diameter,0.7974
P11_F2_To_C02_Z10_01,stele_mean_size,395.8935875
P11_F2_To_C02_Z10_01,stele_n_layers,13
P11_F2_To_C02_Z10_01,stele_order,1
P11_F2_To_C02_Z10_01,stele_SD,282.885184660173
P11_F2_To_C02_Z10_01,stele_totarea,531009.266
P11_F2_To_C02_Z10_01,xylem_max_size,3992.138
P11_F2_To_C02_Z10_01,xylem_mean_size,1833.65180769231
P11_F2_To_C02_Z10_01,xylem_n_files,26
P11_F2_To_C02_Z10_01,xylem_order,1.5
P12_B_To_C01_Z20_01,aerenchyma_n_files,10
P12_B_To_C01_Z20_01,aerenchyma_proportion,0
P12_B_To_C01_Z20_01,cortex_cell_diameter,0.0182465625
P12_B_To_C01_Z20_01,cortex_n_layers,4
P12_B_To_C01_Z20_01,cortex_order,4
P12_B_To_C01_Z20_01,endodermis_barrier,1
P12_B_To_C01_Z20_01,endodermis_cell_diameter,0.0166604285714286
P12_B_To_C01_Z20_01,endodermis_n_layers,1
P12_B_To_C01_Z20_01,endodermis_order,3
P12_B_To_C01_Z20_01,epidermis_cell_diameter,0.014674
P12_B_To_C01_Z20_01,epidermis_n_layers,1
P12_B_To_C01_Z20_01,epidermis_order,6
P12_B_To_C01_Z20_01,exodermis_barrier,0
P12_B_To_C01_Z20_01,exodermis_cell_diameter,0.023147
P12_B_To_C01_Z20_01,exodermis_n_layers,1
P12_B_To_C01_Z20_01,exodermis_order,5
P12_B_To_C01_Z20_01,pericycle_cell_diameter,0.0144023888888889
P12_B_To_C01_Z20_01,pericycle_n_layers,1
P12_B_To_C01_Z20_01,pericycle_order,2
P12_B_To_C01_Z20_01,phloem_max_size,0.006088
P12_B_To_C01_Z20_01,phloem_n_files,1
P12_B_To_C01_Z20_01,phloem_proportion,0
P12_B_To_C01_Z20_01,planttype_param,2
P12_B_To_C01_Z20_01,randomness_param,2
P12_B_To_C01_Z20_01,secondarygrowth_param,1
P12_B_To_C01_Z20_01,stele_cell_diameter,0.00726476777751085
P12_B_To_C01_Z20_01,stele_layer_diameter,0.1296
P12_B_To_C01_Z20_01,stele_mean_size,41.9795172413793
P12_B_To_C01_Z20_01,stele_n_layers,7
P12_B_To_C01_Z20_01,stele_order,1
P12_B_To_C01_Z20_01,stele_SD,9.52857002320873
P12_B_To_C01_Z20_01,stele_totarea,13206.078
P12_B_To_C01_Z20_01,xylem_max_size,284.399
