"","root","x","y","Barrier","Kr","Kx","perimeter","Kr2","param_id"
"43146","root28",24,1895.3882204151,"b4",4.02951534116316e-05,0.130772512926267,0.145638972947289,4.66379090412403e-08,"xylem_mean_size"
"43147","root2",8,406.540937587445,"b6",4.70528563866083e-05,0.0198556334964126,0.154180349720083,5.44593245215374e-08,"xylem_mean_size"
"43148","root3",3,233.7861050342,"b6",5.25524397548451e-05,0.00862742468506436,0.0916023984893936,6.08245830495892e-08,"xylem_mean_size"
"43149","root24",13,429.133885638308,"b4",3.58695419180264e-05,0.0285125659040026,0.155154272778711,4.15156735162343e-08,"xylem_mean_size"
"43150","root25",8,202.191409436096,"b5",6.53810573654587e-05,0.00884285482563688,0.117925576578498,7.56725200989105e-08,"xylem_mean_size"
"43151","root11",16,533.534061673186,"b5",8.00485091529535e-05,0.0419413802637525,0.111908807299233,9.2648737445548e-08,"xylem_mean_size"
"43152","root26",29,1206.75053923478,"b4",4.60920054279831e-05,1.37716208576656,0.249926380023924,5.33472285046101e-08,"xylem_mean_size"
"43153","root20",25,1069.37030265152,"b1",8.1071374250402e-05,0.292193042881311,0.147886607858307,9.38326090861134e-08,"xylem_mean_size"
"43154","root19",28,1321.32434170119,"b5",8.03097568407853e-05,0.671473886258334,0.146595981150475,9.29511074546126e-08,"xylem_mean_size"
"43155","root19",4,224.083775472504,"b6",4.97833169094354e-05,0.0232382717700552,0.141909246719875,5.7619579756291e-08,"xylem_mean_size"
"43156","root19",12,672.894050249439,"b1",8.55131345137136e-05,0.0166535147003494,0.104633042701211,9.89735353167981e-08,"xylem_mean_size"
"43157","root21",18,664.979409705892,"b4",3.74886529509914e-05,0.108841458846746,0.147271882334992,4.3389644619203e-08,"xylem_mean_size"
"43158","root21",25,1737.48466655203,"b5",7.18789363810425e-05,0.358310128376829,0.152676636515106,8.31932134039844e-08,"xylem_mean_size"
"43159","root19",22,1130.34088392149,"b4",3.62579570798653e-05,0.077196866108671,0.164729039029491,4.19652281016959e-08,"xylem_mean_size"
"43160","root22",9,329.529725288138,"b5",6.45760816838881e-05,0.016777053449917,0.141223423837691,7.47408352822779e-08,"xylem_mean_size"
"43161","root26",0,116.740108267291,"b4",2.96539972757624e-05,0.00850375148384909,0.147775331504976,3.43217561062065e-08,"xylem_mean_size"
"43162","root17",10,255.644277159986,"b5",6.76492127618505e-05,0.0361861192444186,0.128538345363004,7.82976999558455e-08,"xylem_mean_size"
"43163","root15",7,265.497948660257,"b4",3.96499841101136e-05,0.0182339324124248,0.136778652564749,4.58911853126315e-08,"xylem_mean_size"
"43164","root16",16,819.545135569975,"b5",7.51983368061823e-05,0.0613331524152876,0.132448746954173,8.70351120441925e-08,"xylem_mean_size"
"43165","root13",21,795.857674495337,"b4",3.8727933756649e-05,0.0747741335482281,0.14748501272752,4.48239974035289e-08,"xylem_mean_size"
"43166","root16",5,405.064495984386,"b5",7.45941289560094e-05,0.0198964506307285,0.104432753343987,8.63357974027887e-08,"xylem_mean_size"
"43167","root17",25,1614.02695928518,"b6",6.31927588589329e-05,0.268441770544602,0.140514638116532,7.3139767197839e-08,"xylem_mean_size"
"43168","root3",28,1845.04353522745,"b6",6.85568879130579e-05,0.732946769504025,0.166675749635979,7.93482498993726e-08,"xylem_mean_size"
"43169","root9",23,1234.53320027257,"b1",7.4399444599167e-05,0.0880424697871684,0.144970738553029,8.61104682860729e-08,"xylem_mean_size"
"43170","root26",11,293.01457060516,"b6",5.67140042171146e-05,0.029454786593117,0.132769895436112,6.56412085846234e-08,"xylem_mean_size"
"43171","root4",27,1575.68373438457,"b6",4.86631339465449e-05,0.116792197330542,0.200578437964884,5.63230716973899e-08,"xylem_mean_size"
"43172","root14",27,1313.61096850211,"b4",4.55583536558667e-05,1.14582642392465,0.20278801471663,5.27295759905865e-08,"xylem_mean_size"
"43173","root24",28,1125.81587682293,"b6",5.92935731863289e-05,1.55069529514418,0.221392116606718,6.86268208175103e-08,"xylem_mean_size"
"43174","root30",16,871.267669212452,"b1",6.56026022564262e-05,0.0616362206625784,0.158823823523458,7.59289377967896e-08,"xylem_mean_size"
"43175","root18",9,370.565742935327,"b6",5.13416601114529e-05,0.00936190791726932,0.127214084694289,5.9423217721589e-08,"xylem_mean_size"
"43176","root25",17,383.589721618395,"b1",8.36542499385766e-05,0.0498023465097114,0.133610271767901,9.68220485400192e-08,"xylem_mean_size"
"43177","root1",21,649.075758350409,"b1",7.86239629051475e-05,0.0652308322370175,0.129011574737812,9.09999570661429e-08,"xylem_mean_size"
"43178","root5",27,1930.07660314421,"b5",6.32421020137593e-05,0.690092197824249,0.203014504084791,7.31968773307399e-08,"xylem_mean_size"
"43179","root9",8,625.020304296776,"b5",5.76314731230686e-05,0.00530128512082005,0.100209731201137,6.67030938924405e-08,"xylem_mean_size"
"43180","root20",9,285.475840688466,"b5",6.93947137040379e-05,0.0198596731556264,0.116399567479421,8.03179556759698e-08,"xylem_mean_size"
"43181","root15",7,265.497948660257,"b5",7.1571087359196e-05,0.0182339324124248,0.136778652564749,8.28369066657361e-08,"xylem_mean_size"
"43182","root23",19,794.14622252004,"b4",4.08270902850319e-05,0.143106889116025,0.154244473063811,4.72535767187869e-08,"xylem_mean_size"
"43183","root30",19,856.626455433999,"b4",3.68028099994191e-05,0.0895487157196021,0.151093780578332,4.25958449067351e-08,"xylem_mean_size"
"43184","root29",13,556.186348686534,"b4",3.40641349697888e-05,0.031744321321456,0.158889874014307,3.94260821409593e-08,"xylem_mean_size"
"43185","root24",13,429.133885638308,"b6",5.1508689217338e-05,0.0285125659040026,0.155154272778711,5.96165384459931e-08,"xylem_mean_size"
"43186","root30",11,436.080060962768,"b5",6.98272475723333e-05,0.030813235528105,0.113846323110448,8.08185735790895e-08,"xylem_mean_size"
"43187","root21",7,383.548877143029,"b6",5.5866339635502e-05,0.0150545178467107,0.109224152792749,6.4660115318868e-08,"xylem_mean_size"
"43188","root21",12,488.023549621949,"b6",6.13846274303527e-05,0.0399221754021747,0.126400270476209,7.10470224888341e-08,"xylem_mean_size"
"43189","root9",23,1234.53320027257,"b4",4.07410167189068e-05,0.0880424697871684,0.144970738553029,4.71539545357718e-08,"xylem_mean_size"
"43190","root27",11,437.164908444311,"b6",5.65256156384028e-05,0.0150221114563205,0.126516115465971,6.54231662481514e-08,"xylem_mean_size"
"43191","root17",14,488.207046665623,"b6",4.94543330569914e-05,0.0286976990164432,0.155473505215115,5.72388114085549e-08,"xylem_mean_size"
"43192","root29",28,2386.17200167491,"b1",6.10269373667949e-05,0.147613494703084,0.144789446813388,7.06330293597163e-08,"xylem_mean_size"
"43193","root25",17,383.589721618395,"b4",4.48198808303836e-05,0.0498023465097114,0.133610271767901,5.18748620722032e-08,"xylem_mean_size"
"43194","root8",28,3356.78750909482,"b1",5.76614622050262e-05,1.48442919013031,0.2762913782572,6.67378034780396e-08,"xylem_mean_size"
"43195","root19",22,1130.34088392149,"b6",4.97905407840358e-05,0.077196866108671,0.164729039029491,5.76279407222637e-08,"xylem_mean_size"
"43196","root27",24,1000.1885178812,"b1",7.1697759412459e-05,0.103694803446946,0.149642575745936,8.29835178384942e-08,"xylem_mean_size"
"43197","root27",8,453.446094254067,"b4",3.27374543567884e-05,0.0151120825679126,0.139305387445867,3.78905721722088e-08,"xylem_mean_size"
"43198","root29",9,219.840430985935,"b1",6.74368337938945e-05,0.0150883336677311,0.1454772224813,7.80518909651557e-08,"xylem_mean_size"
"43199","root24",29,1865.79427777987,"b1",5.12950452708018e-05,1.94973170636613,0.304617517927203,5.93692653597243e-08,"xylem_mean_size"
"43200","root3",22,812.067969898946,"b4",3.7046315291003e-05,0.047536029512224,0.161375959426219,4.28776797349572e-08,"xylem_mean_size"
"43201","root25",29,1678.21671357871,"b5",5.53016024021362e-05,1.5648064202554,0.276001582100402,6.40064842617317e-08,"xylem_mean_size"
"43202","root20",30,3202.59117221433,"b6",5.44386675992394e-05,2.61988930940034,0.247204365122698,6.30077171287493e-08,"xylem_mean_size"
"43203","root6",19,485.425544842694,"b4",3.68963763794229e-05,0.0752768468190939,0.154257593115352,4.27041393280358e-08,"xylem_mean_size"
