"Root","X","Barrier","Kr","Kx","kAQP","perimeter"
"root18",24,"b0",9.85458823345423e-05,0.913347346063476,1e-04,0.166664340358616
"root18",24,"b1",5.24828729649421e-05,0.913347346063476,1e-04,0.166664340358616
"root18",24,"b2",3.74094411946658e-05,0.913347346063476,1e-04,0.166664340358616
"root18",24,"b3",3.74094411946658e-05,0.913347346063476,1e-04,0.166664340358616
"root18",24,"b4",3.37652440568925e-05,0.913347346063476,1e-04,0.166664340358616
"root18",24,"b5",4.55232804355628e-05,0.913347346063476,1e-04,0.166664340358616
"root18",24,"b6",4.08139748171689e-05,0.913347346063476,1e-04,0.166664340358616
"root18",24,"b7",7.32521776618403e-05,0.913347346063476,1e-04,0.166664340358616
"root18",24,"b8",3.11191581236403e-05,0.913347346063476,1e-04,0.166664340358616
"root18",24,"b9",4.19989712089242e-05,4.19989712089242e-05,1e-04,0.166664340358616
"root18",24,"b0",0.000111766219297468,0.913347346063476,2e-04,0.166664340358616
"root18",24,"b1",6.24663233541565e-05,0.913347346063476,2e-04,0.166664340358616
"root18",24,"b2",4.04286811771753e-05,0.913347346063476,2e-04,0.166664340358616
"root18",24,"b3",4.04286811771753e-05,0.913347346063476,2e-04,0.166664340358616
"root18",24,"b4",3.7531062248055e-05,0.913347346063476,2e-04,0.166664340358616
"root18",24,"b5",5.57837709700381e-05,0.913347346063476,2e-04,0.166664340358616
"root18",24,"b6",4.84169973079878e-05,0.913347346063476,2e-04,0.166664340358616
"root18",24,"b7",8.22976404771541e-05,0.913347346063476,2e-04,0.166664340358616
"root18",24,"b8",3.40545496761191e-05,0.913347346063476,2e-04,0.166664340358616
"root18",24,"b9",5.01828371178506e-05,5.01828371178506e-05,2e-04,0.166664340358616
"root18",24,"b0",0.000121683340022081,0.913347346063476,3e-04,0.166664340358616
"root18",24,"b1",7.00068206646617e-05,0.913347346063476,3e-04,0.166664340358616
"root18",24,"b2",4.21680647113405e-05,0.913347346063476,3e-04,0.166664340358616
"root18",24,"b3",4.21680647113405e-05,0.913347346063476,3e-04,0.166664340358616
"root18",24,"b4",3.97571890909842e-05,0.913347346063476,3e-04,0.166664340358616
"root18",24,"b5",6.35854335582688e-05,0.913347346063476,3e-04,0.166664340358616
"root18",24,"b6",5.36631407581659e-05,0.913347346063476,3e-04,0.166664340358616
"root18",24,"b7",8.8637200909915e-05,0.913347346063476,3e-04,0.166664340358616
"root18",24,"b8",3.56446979195325e-05,0.913347346063476,3e-04,0.166664340358616
"root18",24,"b9",5.59682391223985e-05,5.59682391223985e-05,3e-04,0.166664340358616
"root18",24,"b0",0.000130131031417994,0.913347346063476,4e-04,0.166664340358616
"root18",24,"b1",7.63369581546247e-05,0.913347346063476,4e-04,0.166664340358616
"root18",24,"b2",4.33915978204013e-05,0.913347346063476,4e-04,0.166664340358616
"root18",24,"b3",4.33915978204013e-05,0.913347346063476,4e-04,0.166664340358616
"root18",24,"b4",4.13274963954107e-05,0.913347346063476,4e-04,0.166664340358616
"root18",24,"b5",7.01539089510995e-05,0.913347346063476,4e-04,0.166664340358616
"root18",24,"b6",5.7753882294058e-05,0.913347346063476,4e-04,0.166664340358616
"root18",24,"b7",9.388172822173e-05,0.913347346063476,4e-04,0.166664340358616
"root18",24,"b8",3.66954573427263e-05,0.913347346063476,4e-04,0.166664340358616
"root18",24,"b9",6.05837989919104e-05,6.05837989919104e-05,4e-04,0.166664340358616
"root18",24,"b0",0.000137765956526111,0.913347346063476,5e-04,0.166664340358616
"root18",24,"b1",8.19276727501209e-05,0.913347346063476,5e-04,0.166664340358616
"root18",24,"b2",4.43442778141634e-05,0.913347346063476,5e-04,0.166664340358616
"root18",24,"b3",4.43442778141634e-05,0.913347346063476,5e-04,0.166664340358616
"root18",24,"b4",4.25418246409794e-05,0.913347346063476,5e-04,0.166664340358616
"root18",24,"b5",7.59617549007604e-05,0.913347346063476,5e-04,0.166664340358616
"root18",24,"b6",6.11471404153554e-05,0.913347346063476,5e-04,0.166664340358616
"root18",24,"b7",9.85326521770514e-05,0.913347346063476,5e-04,0.166664340358616
"root18",24,"b8",3.74687867076191e-05,0.913347346063476,5e-04,0.166664340358616
"root18",24,"b9",6.44934665609501e-05,6.44934665609501e-05,5e-04,0.166664340358616
"root18",24,"b0",0.000144892155166823,0.913347346063476,6e-04,0.166664340358616
"root18",24,"b1",8.70145944383115e-05,0.913347346063476,6e-04,0.166664340358616
"root18",24,"b2",4.51317453123871e-05,0.913347346063476,6e-04,0.166664340358616
"root18",24,"b3",4.51317453123871e-05,0.913347346063476,6e-04,0.166664340358616
"root18",24,"b4",4.35346387675627e-05,0.913347346063476,6e-04,0.166664340358616
"root18",24,"b5",8.12467194267506e-05,0.913347346063476,6e-04,0.166664340358616
"root18",24,"b6",6.40693211021561e-05,0.913347346063476,6e-04,0.166664340358616
"root18",24,"b7",0.000102808354710402,0.913347346063476,6e-04,0.166664340358616
"root18",24,"b8",3.80773910625185e-05,0.913347346063476,6e-04,0.166664340358616
"root18",24,"b9",6.79252926075536e-05,6.79252926075536e-05,6e-04,0.166664340358616
"root18",24,"b0",0.000151672605498477,0.913347346063476,7e-04,0.166664340358616
"root18",24,"b1",9.17340598828531e-05,0.913347346063476,7e-04,0.166664340358616
"root18",24,"b2",4.58080399035635e-05,0.913347346063476,7e-04,0.166664340358616
"root18",24,"b3",4.58080399035635e-05,0.913347346063476,7e-04,0.166664340358616
"root18",24,"b4",4.43768008748108e-05,0.913347346063476,7e-04,0.166664340358616
"root18",24,"b5",8.61472454242495e-05,0.913347346063476,7e-04,0.166664340358616
"root18",24,"b6",6.66499048315816e-05,0.913347346063476,7e-04,0.166664340358616
"root18",24,"b7",0.000106823147957995,0.913347346063476,7e-04,0.166664340358616
"root18",24,"b8",3.85784262999958e-05,0.913347346063476,7e-04,0.166664340358616
"root18",24,"b9",7.10092070114038e-05,7.10092070114038e-05,7e-04,0.166664340358616
"root18",24,"b0",0.000158203645277826,0.913347346063476,8e-04,0.166664340358616
"root18",24,"b1",9.61725462200789e-05,0.913347346063476,8e-04,0.166664340358616
"root18",24,"b2",4.64041626464704e-05,0.913347346063476,8e-04,0.166664340358616
"root18",24,"b3",4.64041626464704e-05,0.913347346063476,8e-04,0.166664340358616
"root18",24,"b4",4.51098915226568e-05,0.913347346063476,8e-04,0.166664340358616
"root18",24,"b5",9.07517646912506e-05,0.913347346063476,8e-04,0.166664340358616
"root18",24,"b6",6.89702418107493e-05,0.913347346063476,8e-04,0.166664340358616
"root18",24,"b7",0.000110644336564864,0.913347346063476,8e-04,0.166664340358616
"root18",24,"b8",3.90042788470277e-05,0.913347346063476,8e-04,0.166664340358616
"root18",24,"b9",7.38266499560974e-05,7.38266499560974e-05,8e-04,0.166664340358616
"root18",24,"b0",0.000164546417176155,0.913347346063476,9e-04,0.166664340358616
"root18",24,"b1",0.000100388530397623,0.913347346063476,9e-04,0.166664340358616
"root18",24,"b2",4.69394431647026e-05,0.913347346063476,9e-04,0.166664340358616
"root18",24,"b3",4.69394431647026e-05,0.913347346063476,9e-04,0.166664340358616
"root18",24,"b4",4.57602734242659e-05,0.913347346063476,9e-04,0.166664340358616
"root18",24,"b5",9.51205020742742e-05,0.913347346063476,9e-04,0.166664340358616
"root18",24,"b6",7.10849431779867e-05,0.913347346063476,9e-04,0.166664340358616
"root18",24,"b7",0.000114314950836435,0.913347346063476,9e-04,0.166664340358616
"root18",24,"b8",3.93748436853144e-05,0.913347346063476,9e-04,0.166664340358616
"root18",24,"b9",7.64322236086596e-05,7.64322236086596e-05,9e-04,0.166664340358616
"root18",24,"b0",0.000170741903049749,0.913347346063476,0.001,0.166664340358616
"root18",24,"b1",0.000104423482593849,0.913347346063476,0.001,0.166664340358616
"root18",24,"b2",4.7426725345064e-05,0.913347346063476,0.001,0.166664340358616
"root18",24,"b3",4.7426725345064e-05,0.913347346063476,0.001,0.166664340358616
"root18",24,"b4",4.63456711132753e-05,0.913347346063476,0.001,0.166664340358616
"root18",24,"b5",9.92964592737588e-05,0.913347346063476,0.001,0.166664340358616
"root18",24,"b6",7.30325296872343e-05,0.913347346063476,0.001,0.166664340358616
"root18",24,"b7",0.000117864240453691,0.913347346063476,0.001,0.166664340358616
"root18",24,"b8",3.97031202656155e-05,0.913347346063476,0.001,0.166664340358616
"root18",24,"b9",7.88644286123358e-05,7.88644286123358e-05,0.001,0.166664340358616
